name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Sansoz Liv,FRA,1,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Sarkany Muriel,BEL,2,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Bodet Stéphanie,FRA,3,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Choumilova Elena,RUS,4,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Richer Natalie,FRA,5,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Cufar Martina,SLO,6,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Raffetseder Gerda,AUT,7,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Avezou Cecile,FRA,8,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Hilly Margaux,FRA,9,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Go Mi-Sun,KOR,10,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Guillet Marie,FRA,11,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Hartmann Iva,SUI,12,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Iovane Luisa,ITA,13,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Uhden Marietta,GER,14,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
schöpf Bettina,AUT,15,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Schultz Annatina,SUI,16,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Pigneur Delphine,FRA,17,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Gronkiewicz-Marcisz Iwona,POL,18,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Benetti Lisa,ITA,19,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Hansen Gry,NOR,20,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Schlemmer Tamara,GER,21,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Minoret Chloé,FRA,22,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Stremfelj Katarina,SLO,23,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Aguirre Leire,ESP,24,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Creamer Lucy,GBR,25,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Collins Heather,USA,26,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Rodden Beth,USA,27,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Piszczek Renata,POL,28,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Francone Alessandra,ITA,29,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Kopylova Elena,RUS,29,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Bereciartu Urruzola Josune,ESP,31,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Truden Sasa,SLO,31,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Bischoff Ines,GER,33,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Podgorbounskikh Zosia,RUS,33,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Steindl Irene,AUT,35,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Arran Anne,GBR,36,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Artioli Martina,ITA,37,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Holkova Alexandra,CZE,37,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Ryzhkova Margarita,RUS,37,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Colliere Dominique,FRA,40,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Ferrero Laura,ITA,40,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Savic Romana,SLO,40,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Bihr Isabelle,FRA,43,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Grenard Lizz,USA,43,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Klemencic Blaza,SLO,43,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Verbeek Mirjam,NED,43,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Hurni Michell,USA,47,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Rüdisühli Maria,SUI,47,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
Kim Hyun-Jung,KOR,49,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Women,1997-11-21,/api/v1/events/168/result/5,1997-11-21_Imst_Lead_Women_no-round.csv
