name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Alipour Shenazandifard Reza,,1,6.24,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.64,True,6.54,True,6.61,True,6.24,,
Kokorin Stanislav,,2,6.27,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.61,True,6.53,True,6.22,False,6.27,,
Vaitsekhovskii Evgenii,,3,6.18,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.35,True,6.36,False,FALL,,,True,6.18
Dzienski Marcin,,4,6.21,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.34,True,6.17,False,7.86,,,False,6.21
Boldyrev Danyil,,5,6.20,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.35,False,6.2,,,,,,
Zinchenko Volodymyr,,6,6.89,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,7.02,False,6.89,,,,,,
Timofeev Dmitrii,,7,7.30,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.46,False,7.3,,,,,,
ASPAR ASPAR,,8,FALL,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,True,6.27,False,FALL,,,,,,
Komosinski Jedrzej,,9,6.52,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,6.52,,,,,,,,
Gontaryk Yaroslav,,10,6.75,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,6.75,,,,,,,,
Shikov Aleksandr,,11,6.86,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,6.86,,,,,,,,
Zhong QiXin,,12,7.16,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,7.16,,,,,,,,
Gontero Leonardo,,13,7.37,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,7.37,,,,,,,,
Zhong Lincai,,14,8.74,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,8.74,,,,,,,,
Swirk Lukasz,,15,9.55,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,9.55,,,,,,,,
Shevchenko Arsenii,,16,FALL,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2,False,FALL,,,,,,,,
