name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Kim Jain,KOR,1,45,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,45,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,2,44+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,44+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,3,44+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,44+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,4,42+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,42+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Fakhritdinova Dinara,RUS,5,42+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,42+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,6,42+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,42+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,7,42+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,42+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,8,42+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,42+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,9,38,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,38,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,10,38,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,38,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,11,37+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,37+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Brumagne Mathilde,BEL,12,37+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,37+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Romain Salomé,FRA,13,36+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,36+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Stotz Rebekka,SUI,14,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,36,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Kobayashi Yuka,JPN,15,29+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,29+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
van Bergen Nikki,NED,16,29+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,29+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Sa Sol,KOR,17,28+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,28+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Ghisolfi Claudia,ITA,18,27+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,27+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Sigrist Manuela,SUI,19,22+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,22+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Hafsaas Tina Johnsen,NOR,20,22+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,22+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Sustersic Tina,SLO,21,22+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,22+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Malamid Evgeniia,RUS,22,19+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,19+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Choong Katherine,SUI,23,19+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,19+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Stütz Christina,AUT,24,19+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,19+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Nonaka Miho,JPN,25,19+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,19+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
Holzmann Patricia,GER,26,17+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5,17+,2013-09-20_Puurs_Lead_Women_Semi-Final.csv
