name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Stöhr Anna,AUT,1,2t10 4b11,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,3,3,X,1,7,6
Wurm Juliane,GER,2,2t10 2b9,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,2,1,X,X,X,X,8,8
Payne Angela,USA,3,1t2 2b5,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,2,1,X,X,X,4,X,X
Noguchi Akiyo,JPN,4,0t 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,1,X,1,X,X
Puccio Alex,USA,5,0t 3b7,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,5,X,1,X,X
Coxsey Shauna,GBR,6,0t 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,1,X,X
Saurwein Katharina,AUT,7,0t 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,1,X,X
Le Neve Melissa,FRA,8,0t 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,2,X,X
Sethna Elise,CAN,9,0t 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,2
Onoe Aya,JPN,10,0t 2b4,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,3,X,X
Leslie-Wujastyk Mina,GBR,11,0t 2b5,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,4
Retschy Monika,GER,12,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Oda Momoka,JPN,13,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Crane Leah,GBR,14,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Rude Chelsea,USA,15,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Sandoz Mélanie,FRA,16,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Russell Shannon,USA,17,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Williams Nina,USA,18,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,1,X,X,X,X,X,X
Weldon Stacey,CAN,19,0t 1b2,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,2,X,X,X,X,X,X
Chulich Lisa,USA,20,0t 0b,IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7,X,X,X,X,X,X,X,X
