name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Matsushima Akito,JPN,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Skofic Domen,SLO,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top 1. | Top 1. [5.92],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,Top,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,10,Top 1. | 39+ 11. [8.77],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,39+,2013-10-19_Wujiang_Lead_Men_Qualification.csv
Hakamada Naoto,JPN,11,Top 1. | 37+ 12. [9.54],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1,Top,37+,2013-10-19_Wujiang_Lead_Men_Qualification.csv
