name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Gaidamakina Alina,,1,8.24,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,8.85,True,8.45,True,8.28,True,8.24,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Miroslaw Aleksandra,,2,8.54,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.69,True,9.02,True,8.74,False,8.54,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Krasavina Mariia,,3,8.32,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.47,True,8.67,False,9.02,,,True,8.32,2013-10-15_Haiyang_Speed_Women_Final.csv
Kaplina Iuliia,,4,FALL,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.16,True,8.35,False,8.32,,,False,FALL,2013-10-15_Haiyang_Speed_Women_Final.csv
Jaubert Anouck,,5,8.79,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,10.07,False,8.79,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Levochkina  Yuliya,,6,8.82,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.06,False,8.82,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Tita Supita,,7,9.27,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.4,False,9.27,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Marenych Alla,,8,9.88,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,True,9.53,False,9.88,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Savisko Anastasiya,,9,9.52,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,9.52,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Esmaeilzadeh Farnaz,,10,9.92,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,9.92,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Prokopiuk-Kawecka Monika,,11,9.98,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,9.98,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Heitz Margot,,12,10.46,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,10.46,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Ropek Edyta,,13,10.50,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,10.5,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
Buczek Klaudia,,14,10.53,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,10.53,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
He CuiLian,,15,12.76,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,12.76,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
PAN Xuhua,,16,FALL,IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6,False,FALL,,,,,,,,,2013-10-15_Haiyang_Speed_Women_Final.csv
