name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Noguchi Akiyo,JPN,1,5t6 5b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,1,1,2,1,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Le Neve Melissa,FRA,2,5t9 5b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,2,2,1,1,2,2,2,1,2,2,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Coxsey Shauna,GBR,3,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,1,1,X,X,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Puccio Alex,USA,3,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,1,1,X,X,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,5,4t5 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,1,1,X,X,2,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Oda Momoka,JPN,6,4t6 5b10,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,3,3,X,4,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Zijlstra Vera,NED,7,4t8 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,3,3,2,2,2,2,X,X,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Leslie-Wujastyk Mina,GBR,8,3t3 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,1,1,X,X,X,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Sandoz Mélanie,FRA,9,3t4 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,2,2,X,2,1,1,X,X,1,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,10,2t2 5b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,1,1,X,1,X,1,X,2,2013-06-01_Toronto_Boulder_Women_Qualification.csv
Wurm Juliane,GER,11,2t4 5b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7,1,1,X,1,X,3,X,1,3,1,2013-06-01_Toronto_Boulder_Women_Qualification.csv
