name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Kokorin Stanislav,RUS,1,6.360,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Timofeev Dmitrii,RUS,2,6.550,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Gontero Leonardo,ITA,3,6.610,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Dzienski Marcin,POL,4,6.620,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,5,6.670,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Hroza Libor,CZE,6,6.680,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Zhong QiXin,CHN,6,6.680,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Suyushkin Nikita,RUS,8,6.870,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,9,6.890,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Swirk Lukasz,POL,10,6.960,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Luzhetskii Sergei,RUS,11,7.100,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Shevchenko Arsenii,RUS,12,7.120,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Shikov Aleksandr,RUS,13,7.170,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Faizullin Ruslan,RUS,14,7.250,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Payl Konstantin,RUS,14,7.250,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Atlarov Ivan,RUS,16,7.490,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,17,7.670,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Diachkov Maksim,RUS,18,7.700,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Deulin Vladislav,RUS,19,7.800,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Sirekanyan Vaginak,RUS,19,7.800,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
LE COUSTER Yoann,FRA,21,7.920,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Vedenchuk Viacheslav,RUS,22,8.410,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Ter-Minasyan Arman,RUS,23,8.580,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Artamonov  Georgy,RUS,24,8.830,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Poliakov Anton,RUS,25,9.980,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
Astashkin Evgeny,RUS,26,fall,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2,2013-09-27_Perm_Speed_Men_Qualification.csv
