name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Skofic Domen,SLO,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top 1. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,Top,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
Ballet Thomas,FRA,10,45 11. | Top 1. [9.95],IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1,45,Top,2013-09-20_Puurs_Lead_Men_Qualification.csv
