name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Sharafutdinov Dmitrii,RUS,1,4t9 4b9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,2,2,1,1,2,2,4,4,2013-03-22_Chongqing_Boulder_Men_Final.csv
Schubert Jakob,AUT,2,3t5 3b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,1,1,1,1,3,3,X,X,2013-03-22_Chongqing_Boulder_Men_Final.csv
Hori Tsukuru,JPN,3,3t6 3b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,1,1,1,1,4,4,X,X,2013-03-22_Chongqing_Boulder_Men_Final.csv
Gelmanov Rustam,RUS,4,3t9 3b9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,1,1,1,1,7,7,X,X,2013-03-22_Chongqing_Boulder_Men_Final.csv
Caleyron Thomas,FRA,5,2t5 3b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,X,2,X,X,3,3,2,2,2013-03-22_Chongqing_Boulder_Men_Final.csv
Glairon Mondet Guillaume,FRA,6,2t15 3b16,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",789,2013,Chongqing,Boulder,Men,Final,2013-03-22,/api/v1/category_rounds/2525/results,/api/v1/events/789/result/3,X,1,7,7,8,8,X,X,2013-03-22_Chongqing_Boulder_Men_Final.csv
