name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Markovic Mina,SLO,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,Top,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Fakhritdinova Dinara,RUS,2,55+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,55+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,3,55,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,55,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Kim Jain,KOR,4,52+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,52+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,5,51+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,51+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,6,48+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,48+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,7,43+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,43+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,8,42,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,42,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,9,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,40+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
Romain Salomé,FRA,10,38+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5,38+,2013-11-01_Valence_Lead_Women_Semi-Final.csv
