name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Levochkina  Yuliya,RUS,1,8.460,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Buczek Klaudia,POL,2,8.540,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Kaplina Iuliia,RUS,3,8.640,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Krasavina Mariia,RUS,4,8.710,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,5,8.730,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Gaidamakina Alina,RUS,6,8.780,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Rudzinska Aleksandra,POL,7,8.910,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Polekhina Kseniya,RUS,8,9.030,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,9,9.100,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
Prokopiuk Monika,POL,10,9.880,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6,2013-09-27_Perm_Speed_Women_Qualification.csv
