name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,4t6 4b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,3,1,1,1,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Onoe Aya,JPN,2,3t3 4b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,1,1,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,3,3t3 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,1,1,X,2,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,4,3t4 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,2,2,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Oda Momoka,JPN,5,3t6 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,2,1,1,1,X,1,3,2,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,6,3t7 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,4,4,X,1,2,2,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Johansen Therese,NOR,7,3t7 3b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,4,3,2,2,1,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Gallyamova Anna,RUS,8,3t9 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,3,3,3,3,X,1,3,1,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Leslie-Wujastyk Mina,GBR,9,2t2 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,2,X,3,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,10,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,10,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,10,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,10,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,1,1,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Markovic Mina,SLO,14,2t3 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,2,1,X,1,X,3,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Lavarda Jenny,ITA,15,2t3 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,2,2,X,1,X,3,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Posch Katharina,AUT,16,2t3 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,2,1,1,1,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,17,2t4 3b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,1,1,3,3,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Chapet Manon,FRA,18,1t2 2b2,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,2,1,X,X,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
Tiripa Ana,GER,19,1t2 2b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7,X,X,2,2,X,1,X,X,2013-05-17_Innsbruck_Boulder_Women_Semi-Final.csv
