name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Lachat Cédric,SUI,1,Top 1. | Top 1. [1.87],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,Top,Top,2013-07-19_Briançon_Lead_Men_Qualification.csv
Schubert Jakob,AUT,2,41+ 2. | Top 1. [3.74],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41+,Top,2013-07-19_Briançon_Lead_Men_Qualification.csv
Skofic Domen,SLO,2,41+ 2. | Top 1. [3.74],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41+,Top,2013-07-19_Briançon_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,4,39 9. | Top 1. [5.61],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,39,Top,2013-07-19_Briançon_Lead_Men_Qualification.csv
Ballet Thomas,FRA,5,41+ 2. | 40 7. [5.66],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41+,40,2013-07-19_Briançon_Lead_Men_Qualification.csv
Romain Manuel,FRA,5,41+ 2. | 40 7. [5.66],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41+,40,2013-07-19_Briançon_Lead_Men_Qualification.csv
Amma Sachi,JPN,7,41+ 2. | 39+ 10. [6.78],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41+,39+,2013-07-19_Briançon_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,8,40.5 8. | 40 7. [8.00],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,40.5,40,2013-07-19_Briançon_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,9,32+ 21. | Top 1. [8.77],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,32+,Top,2013-07-19_Briançon_Lead_Men_Qualification.csv
Supper Gautier,FRA,10,41 7. | 39+ 10. [8.97],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,41,39+,2013-07-19_Briançon_Lead_Men_Qualification.csv
Halenke Sebastian,GER,11,37+ 10. | 39+ 10. [11.75],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,37+,39+,2013-07-19_Briançon_Lead_Men_Qualification.csv
Min Hyunbin,KOR,11,37+ 10. | 39+ 10. [11.75],IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1,37+,39+,2013-07-19_Briançon_Lead_Men_Qualification.csv
