name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Kaplina Iuliia,,1,9.31,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,True,8.484,True,8.313,True,9.31,,,2013-10-11_Mokpo_Speed_Women_Final.csv
Gaidamakina Alina,,2,FALL,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,True,9.25,True,8.953,False,FALL,,,2013-10-11_Mokpo_Speed_Women_Final.csv
Levochkina  Yuliya,,3,9.04,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,True,9.422,False,10.265,,,True,9.04,2013-10-11_Mokpo_Speed_Women_Final.csv
Krasavina Mariia,,4,10.54,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,True,9.203,False,11.235,,,False,10.54,2013-10-11_Mokpo_Speed_Women_Final.csv
Miroslaw Aleksandra,,5,8.67,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,False,8.672,,,,,,,2013-10-11_Mokpo_Speed_Women_Final.csv
Esmaeilzadeh Farnaz,,6,9.73,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,False,9.734,,,,,,,2013-10-11_Mokpo_Speed_Women_Final.csv
Jaubert Anouck,,7,10.12,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,False,10.125,,,,,,,2013-10-11_Mokpo_Speed_Women_Final.csv
Buczek Klaudia,,8,11.79,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6,False,11.797,,,,,,,2013-10-11_Mokpo_Speed_Women_Final.csv
