name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,1,1,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,2,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,1,1,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,2,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,1,1,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,4,4t4 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,1,1,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Oda Momoka,JPN,5,4t5 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,2,1,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,6,4t5 4b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,2,2,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,7,4t8 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,2,2,4,2,1,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,8,4t8 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,2,2,4,4,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,9,4t14 4b13,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,7,6,2,2,3,3,2,2,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,10,3t4 4b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,X,1,1,1,2,2,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Onoe Aya,JPN,11,3t4 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,1,1,X,2,2,2,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Leslie-Wujastyk Mina,GBR,12,2t3 3b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,X,X,X,1,2,2,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Martin Meagan,USA,13,2t6 3b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,2,2,X,1,X,X,4,4,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Sandoz Mélanie,FRA,14,1t1 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,X,1,X,1,X,1,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Crane Leah,GBR,15,1t1 2b2,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,X,X,X,1,X,X,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
Weldon Stacey,CAN,16,1t1 1b1,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7,1,1,X,X,X,X,X,X,2013-06-01_Toronto_Boulder_Women_Semi-Final.csv
