name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Wurm Juliane,GER,16,2t5 4b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,1,1,X,2,X,1,X,X,4,1
Ruzickova Petra,CZE,17,2t5 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,3,2,X,X,X,1,X,X,2,1
Buczek Sylwia,POL,18,2t5 3b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,3,1,X,X,X,4,X,X,2,1
Pidgeon Thomasina,CAN,18,1t1 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,1,1,X,X,X,1,X,X,X,X
Jaakkola  Eevi,FIN,19,1t2 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,1,X,X,X,X,X,2,2,1
Petri Friederike,GER,19,2t5 2b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,3,3,X,X,X,X,X,X,2,2
Kruder Julija,SLO,20,1t1 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,1,1,X,X,X,1,X,X,X,1
Vollenwyder Anna,AUT,20,1t2 2b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,2,1,X,X,X,X,X,X,X,2
Kudrova Nelly,CZE,21,1t3 3b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,3,X,X,X,1,X,X,3,1
Ota Risa,JPN,21,1t2 2b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,4,X,X,X,X,X,X,2,1
Piola Anouk,SUI,21,1t3 3b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,3,3,X,X,X,1,X,X,X,1
Lenardic Jera,SLO,22,0t 3b10,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,4,X,X,X,1,X,X,X,5
Kadic Katja,SLO,23,0t 3b15,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,5,X,X,X,5,X,X,X,5
Kotake Mei,JPN,23,1t4 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,4,2,X,X,X,1,X,X,X,1
Gejo Stasa,SRB,24,1t6 2b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,6,2,X,X,X,1,X,X,X,X
Mulyar Mariya,UKR,24,0t 2b9,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,5,X,X,X,X,X,X,X,4
Hönig Afra,GER,25,0t 1b1,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,1,X,X,X,X,X,X,X,X
Milosavljevic Marija,SRB,25,0t 1b1,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,X,X,X,X,X,X,X,X,1
Fierro Mariana,MEX,26,0t 1b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7,X,5,X,X,X,X,X,X,X,X
