name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Lachat Cédric,SUI,1,4t9 4b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,5,4,1,1,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,2,4t10 4b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,3,3,4,2,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,3,3t3 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,1,1,1,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Tauporn Thomas,GER,3,3t3 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,1,1,1,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Kassay James,AUS,5,3t4 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,1,1,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
McColl Sean,CAN,5,3t4 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,1,1,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,7,3t5 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,2,1,X,X,1,1,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Barrans David,GBR,8,3t6 4b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,3,1,X,1,2,2,1,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Schubert Jakob,AUT,9,3t6 3b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,3,2,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,10,3t7 3b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,2,2,4,4,1,1,X,X,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,11,3t10 4b10,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,X,1,5,5,4,3,1,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,12,2t2 3b9,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,1,1,X,7,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Verhoeven Jorg,NED,13,2t4 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,X,1,X,X,2,1,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Caleyron Thomas,FRA,14,2t5 2b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,3,3,X,X,X,X,2,2,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,15,1t1 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,X,1,X,X,X,1,1,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Bonder Jeremy,FRA,16,1t1 3b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,5,X,X,X,1,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,17,1t1 3b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,1,1,X,X,X,4,X,3,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Huerta Mauricio,MEX,18,1t2 3b12,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,2,1,X,8,X,3,X,X,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Scarperi Stefan,ITA,19,1t3 2b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,3,2,X,X,X,X,X,5,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
Rugens Rolands,LVA,20,0t 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3,X,1,X,X,X,1,X,X,2013-05-11_Log-Dragomer_Boulder_Men_Semi-Final.csv
