name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Kaplina Iuliia,,1,7.85,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,8.76,True,8.63,True,7.99,True,7.85,,
Krasavina Mariia,,2,7.97,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,9.03,True,9.07,True,8.56,False,7.97,,
Levochkina  Yuliya,,3,10.54,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,8.93,True,8.89,False,8.57,,,True,10.54
Gaidamakina Alina,,4,11.02,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,9.07,True,8.47,False,8.49,,,False,11.02
Miroslaw Aleksandra,,5,8.79,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,8.85,False,8.79,,,,,,
Tita Supita,,6,8.95,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,9.04,False,8.95,,,,,,
Buczek Klaudia,,7,9.12,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,9.39,False,9.12,,,,,,
Jaubert Anouck,,8,10.75,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,True,9.34,False,10.75,,,,,,
Ropek Edyta,,9,9.92,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,9.92,,,,,,,,
Prokopiuk-Kawecka Monika,,10,9.95,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,9.95,,,,,,,,
Savisko Anastasiya,,11,10.28,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,10.28,,,,,,,,
Marenych Alla,,12,11.24,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,11.24,,,,,,,,
Heitz Margot,,13,11.63,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,11.63,,,,,,,,
PAN Xuhua,,14,11.76,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,11.76,,,,,,,,
He CuiLian,,15,FALL,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,FALL,,,,,,,,
RenZeng WangMu,,16,FALL,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6,False,FALL,,,,,,,,
