name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Min Hyunbin,KOR,1,42+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,42+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Ondra Adam,CZE,2,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,40+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,2,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,40+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,2,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,40+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,2,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,40+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
McColl Sean,CAN,6,39,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,39,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,7,37+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,37+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,8,37,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,37,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,9,36+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,36+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,10,36,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,36,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,11,34+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,34+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Vettorata Francesco,ITA,12,33+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,33+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Ballet Thomas,FRA,13,32+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,32+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Primozic Urban,SLO,14,32+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,32+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,15,32+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,32+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,16,31+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,31+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
JonasMcRae Elan,CAN,17,30.5+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,30.5+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Kim Jabee,KOR,18,30+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,30+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
Timmermans Loïc,BEL,19,30+,IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1,30+,2013-11-01_Valence_Lead_Men_Semi-Final.csv
