name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Markovic Mina,SLO,1,Top,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,Top,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Kim Jain,KOR,1,Top,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,Top,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,3,50+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,50+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,3,50+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,50+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,5,49,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,49,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,6,48+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,48+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,6,48+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,48+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Ota Risa,JPN,8,44,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,44,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
van Bergen Nikki,NED,9,43+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,43+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Brumagne Mathilde,BEL,10,43+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,43+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,11,42+,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5,42+,2013-10-11_Mokpo_Lead_Women_Semi-Final.csv
