name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Fakirianov Dmitrii,RUS,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,1,Top,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,Top,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Ballet Thomas,FRA,10,41+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,41+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,11,39+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,39+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Kalina Alexander,RUS,12,37,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,37,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,13,34,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,34,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Chesnokov Semen,RUS,14,31+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,31+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Köb Lukas,AUT,15,31+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,31+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Becan Klemen,SLO,16,31,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,31,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,16,31,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,31,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Ter-Minasyan Arman,RUS,18,30+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,30+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Timmermans Loïc,BEL,18,30+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,30+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Vettorata Francesco,ITA,18,30+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,30+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Kim Jabee,KOR,21,30+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,30+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Zazulin Evgenii,RUS,22,26+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,26+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Wechsler Or,ISR,23,26+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,26+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
Wang Qinghua,CHN,24,26+,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1,26+,2013-09-27_Perm_Lead_Men_Semi-Final.csv
