name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Ballet Thomas,FRA,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Lechner Mario,AUT,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Skofic Domen,SLO,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top 1. | Top 1. [7.98],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Primozic Urban,SLO,13,Top 1. | 45+ 15. [11.29],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,45+,2013-11-01_Valence_Lead_Men_Qualification.csv
Joannes Thomas,FRA,14,Top 1. | 44+ 16. [11.84],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,44+,2013-11-01_Valence_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,15,38 20. | Top 1. [12.25],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,38,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Nitta Tatsumi,JPN,16,Top 1. | 43+ 18. [12.54],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,43+,2013-11-01_Valence_Lead_Men_Qualification.csv
Min Hyunbin,KOR,17,37 21. | Top 1. [12.70],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,37,Top,2013-11-01_Valence_Lead_Men_Qualification.csv
Kim Jabee,KOR,18,Top 1. | 39 30. [16.10],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,Top,39,2013-11-01_Valence_Lead_Men_Qualification.csv
Shimatani Naoki,JPN,19,39 18. | 42+ 20. [19.47],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,39,42+,2013-11-01_Valence_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,20,39+ 17. | 41+ 22. [19.56],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,39+,41+,2013-11-01_Valence_Lead_Men_Qualification.csv
JonasMcRae Elan,CAN,21,37 21. | 42+ 20. [20.99],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,37,42+,2013-11-01_Valence_Lead_Men_Qualification.csv
Narasaki Tomoa,JPN,22,35 27. | 44+ 16. [21.30],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,35,44+,2013-11-01_Valence_Lead_Men_Qualification.csv
Guerimand Flavien,FRA,23,39 18. | 40+ 24. [21.72],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,39,40+,2013-11-01_Valence_Lead_Men_Qualification.csv
Röck Bernhard,AUT,23,35+ 25. | 43+ 18. [21.72],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,35+,43+,2013-11-01_Valence_Lead_Men_Qualification.csv
Hakamada Naoto,JPN,25,35+ 25. | 41+ 22. [23.95],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,35+,41+,2013-11-01_Valence_Lead_Men_Qualification.csv
Tauporn Thomas,GER,26,36+ 23. | 40+ 24. [24.48],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,36+,40+,2013-11-01_Valence_Lead_Men_Qualification.csv
Vernaison Clement,FRA,27,35 27. | 39+ 28. [28.00],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,35,39+,2013-11-01_Valence_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,28,33 30. | 39+ 28. [29.24],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,33,39+,2013-11-01_Valence_Lead_Men_Qualification.csv
Schellingerhout Elko,NED,29,31+ 32. | 40+ 24. [29.66],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,40+,2013-11-01_Valence_Lead_Men_Qualification.csv
Lefevre Ludovic,FRA,30,36+ 23. | 27+ 38. [29.88],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,36+,27+,2013-11-01_Valence_Lead_Men_Qualification.csv
Halenke Sebastian,GER,31,32 31. | 39 30. [30.75],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,32,39,2013-11-01_Valence_Lead_Men_Qualification.csv
Kushnir Yiftach,ISR,32,17+ 39. | 40+ 24. [31.54],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,17+,40+,2013-11-01_Valence_Lead_Men_Qualification.csv
Blein Charli,FRA,33,34+ 29. | 32 37. [32.76],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,34+,32,2013-11-01_Valence_Lead_Men_Qualification.csv
Heintz Benoit,FRA,34,31+ 32. | 38+ 32. [33.23],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,38+,2013-11-01_Valence_Lead_Men_Qualification.csv
Wechsler Or,ISR,35,31+ 32. | 35+ 34. [34.25],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,35+,2013-11-01_Valence_Lead_Men_Qualification.csv
Krakenberger Franz,SUI,36,31+ 32. | 34+ 35. [34.75],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,34+,2013-11-01_Valence_Lead_Men_Qualification.csv
Köb Lukas,AUT,37,31+ 32. | 34 36. [35.24],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,34,2013-11-01_Valence_Lead_Men_Qualification.csv
Hanke Christoph,GER,38,29+ 38. | 37 33. [35.41],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,29+,37,2013-11-01_Valence_Lead_Men_Qualification.csv
Lopez Emmanuel,FRA,39,31+ 32. | 24 39. [36.68],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,31+,24,2013-11-01_Valence_Lead_Men_Qualification.csv
Klemsa Martin,CZE,40,17 40. | 23 40. [40.25],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,17,23,2013-11-01_Valence_Lead_Men_Qualification.csv
Binter Tomas,CZE,41,17 40. | 17 41. [40.75],IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1,17,17,2013-11-01_Valence_Lead_Men_Qualification.csv
