name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Vaitsekhovskii Evgenii,RUS,2.0,19.78,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Peshekhonov Alexander,RUS,4.0,20.34,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Lau Johannes,GER,17.0,29.09,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Portsev Aleksei,RUS,16.0,28.81,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Svacha Jiri,CZE,15.0,27.48,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Hroza Libor,CZE,14.0,24.18,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Januel Nicolas,FRA,13.0,24.01,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Kosterin Alexander,RUS,12.0,23.58,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Swirk Lukasz,POL,11.0,23.46,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Osipov Maksym,UKR,10.0,23.37,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Skripov Anatoly,RUS,3.0,19.92,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Amann Mark,AUT,9.0,22.75,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Carvajal Nestor,VEN,7.0,21.83,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Komondi Csaba,HUN,6.0,21.52,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Escobar Manuel,VEN,5.0,21.29,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
De Las Salas Leonel,VEN,8.0,21.92,IFSC Climbing Worldcup (S) - Trento (ITA) 2007,472,2007,Trento,Speed,Men,Qualification,2007-05-01,/api/v1/category_rounds/615/results,/api/v1/events/472/result/2,,,,,,,,,,,2007-05-01_Trento_Speed_Men_Qualification.csv,2007-05-01_Trento_Speed_Men_Qualification.csv,2007/2007-05-01_Trento_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Hejl Jakub,CZE,36.0,67.960,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Boulbahaiem Salah,BEL,34.0,62.060,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Juhasz Gyula,HUN,35.0,64.380,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Svacha Jiri,CZE,37.0,fall,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Zhong Qixin,CHN,37.0,fall,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Lai Chi-Wai,HKG,33.0,50.670,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Escobar Manuel,VEN,1.0,26.090,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Vaitsekhovskii Evgenii,RUS,2.0,28.530,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Kosterin Alexander,RUS,3.0,29.950,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Peshekhonov Alexander,RUS,4.0,31.440,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Amann Mark,AUT,27.0,43.930,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Salimov Oleksandr,UKR,5.0,32.720,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Sharafutdinov Dmitrii,RUS,6.0,33.100,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Hroza Libor,CZE,7.0,33.120,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
Sinitcyn Sergei,RUS,8.0,34.860,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Speed,Men,Qualification,2007-07-11,/api/v1/category_rounds/655/results,/api/v1/events/478/result/2,,,,,,,,,,,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007-07-11_Chamonix_Speed_Men_Qualification.csv,2007/2007-07-11_Chamonix_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Score_2007-2008
