name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Florine Hans,USA,1.0,,UIAA World Championship - Frankfurt 1991,103,1991,Frankfurt,Speed,Men,,1991-10-01,,/api/v1/events/103/result/2,,,,,,,,,,,1991-10-01_Frankfurt_Speed_Men_no-round.csv,1991-10-01_Frankfurt_Speed_Men_no-round.csv,1991/1991-10-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Prodan Cristinel Constantin,ROU,22.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Belbea Daniel,ROU,21.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Weisser Pavel,CZE,8.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Marcisz Andrzej,POL,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Hümmer Christian,GER,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Buchwald Markus,GER,4.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Hilgers Stephan,GER,3.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Schlesener Christian,GER,2.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Netsvetaev-Dolgalev Vladimir,RUS,1.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Rakhmetov Kairat,KAZ,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Jurkowski Jacek,POL,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Kilarski Mateusz,POL,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Mihal Rudolf,SVK,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Minaev Alexandre,RUS,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Mus Johan,BEL,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Rakhmetov Salavat,RUS,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Borcea Dan Alexandro,ROU,20.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Julsrud Hjarrand,NOR,19.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Tribout Jean-Baptiste,FRA,18.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Englekirk Doug,USA,17.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Tchertov Alexei,RUS,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Galiakbarov Raikhan,RUS,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993-04-01_Frankfurt_Speed_Men_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Ene Ionel,ROU,20.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Garbov Kalin,BUL,21.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Adrian Stefan,ROU,19.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Mussov Metin,BUL,18.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Sulik Rastislav,SVK,16.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Mihal Rudolf,SVK,9.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Kilarski Mateusz,POL,9.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Jaeger Gregor,GER,9.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Schlesener Christian,GER,5.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Rakhmetov Kairat,KAZ,5.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Mus Johan,BEL,5.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Marcisz Andrzej,POL,5.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Florine Hans,USA,4.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Kryvosheytsev Yevgen,UKR,3.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Kazbekov Serik,UKR,2.0,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2,,,,,,,,,,,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993-04-29_Innsbruck_Speed_Men_no-round.csv,1993/1993-04-29_Innsbruck_Speed_Men_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
