name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Sanchez Sergio,ESP,24.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Coroller Frédéric,FRA,25.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Scarian Riccardo,ITA,21.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Meyer Jérôme,FRA,6.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lamiche Anthony,FRA,12.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Langris Sylvain,FRA,13.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Chabot Alexandre,FRA,9.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Core Christian,ITA,8.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Natech Faycal,FRA,7.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
ANDRADA JIMENEZ Daniel,ESP,5.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Julien Stephane,FRA,4.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pons Pedro,ESP,3.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Petit François,FRA,2.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Laurence Ludovic,FRA,1.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Giupponi Luca,ITA,11.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Danis Jean Luc,FRA,10.0,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Men,,1999-07-02,,/api/v1/events/199/result/3,,,,,,,,,,,1999-07-02_Benasque_Boulder_Men_no-round.csv,1999/1999-07-02_Benasque_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Leenen Jos,NED,37.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Coroller Frédéric,FRA,37.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Fioravanti Roberto,ITA,42.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Giupponi Luca,ITA,20.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Vedenmeer Andrey,UKR,21.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lebreton Olivier,FRA,22.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Teijsse Dennis,NED,43.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Golob Jurij,SLO,24.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Scarian Riccardo,ITA,25.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Kryvosheytsev Yevgen,UKR,26.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Langris Sylvain,FRA,27.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Nourmamatov Serguei,RUS,28.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Scully Eric,USA,29.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bychkov Dmitrii,RUS,30.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Dutray Mathieu,FRA,31.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bresciani Matteo,ITA,32.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Soucek Radovah,CZE,33.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Zangerl Bernd,AUT,33.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pinier Nicolas,FRA,37.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Emprin Christian,FRA,35.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Natech Faycal,FRA,19.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Oleksy Tomasz,POL,18.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lamiche Anthony,FRA,23.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Markevych Petro,UKR,16.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Meijnhard Mike,NED,41.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bloch Elliot,USA,40.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Core Christian,ITA,1.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Kazbekov Serik,UKR,2.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Chabot Alexandre,FRA,3.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Rakhmetov Salavat,RUS,4.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Fairfield Timmy,CAN,17.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Julien Stephane,FRA,6.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Petit François,FRA,5.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Meyer Jérôme,FRA,8.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pons Pedro,ESP,15.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Chemoulinkine Serguei,RUS,14.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Danis Jean Luc,FRA,7.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Men,,1999-07-10,,/api/v1/events/200/result/3,,,,,,,,,,,1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,1999/1999-07-10_Val d'Isere_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
