name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Marenych Alla,UKR,19.0,9.77,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Kolokovska Anna,UKR,20.0,9.85,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Pichler Stefanie,AUT,21.0,10.17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Khutorova Yulia,RUS,22.0,10.24,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Motovilova Svetlana,RUS,23.0,11.16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Pokorna Andrea,CZE,24.0,14.3,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Tsyganova Anna,RUS,18.0,9.69,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Qualification,2014-07-10,/api/v1/category_rounds/3053/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014-07-10_Chamonix_Speed_Women_Qualification.csv,2014/2014-07-10_Chamonix_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Gaidamakina Alina,,1.0,8.30,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.99,True,8.55,True,8.45,True,8.3,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Miroslaw Aleksandra,,2.0,FALL,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.67,True,8.3,True,8.55,False,FALL,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Lugovenko Yana,,13.0,9.55,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.55,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Heitz Margot,,14.0,9.73,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.73,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Lach Nina,,15.0,9.92,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.92,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Ropek Edyta,,16.0,10.52,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,10.52,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Krasavina Mariia,,3.0,7.70,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.28,True,8.26,False,FALL,,,True,7.7,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Jaubert Anouck,,4.0,9.44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.35,True,8.25,False,9.95,,,False,9.44,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Kaplina Iuliia,,5.0,8.75,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.38,False,8.75,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Elmer Alexandra,,6.0,9.05,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,9.66,False,9.05,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Buczek Klaudia,,7.0,9.49,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,8.76,False,9.49,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Prokopiuk-Kawecka Monika,,8.0,13.49,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,True,9.11,False,13.49,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Chudziak Patrycja,,9.0,8.95,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,8.95,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Timofeeva Elena,,10.0,9.14,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.14,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Golikova Anastasiia,,11.0,9.15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.15,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Levochkina  Yuliya,,12.0,9.25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Speed,Women,Final,2014-07-10,/api/v1/category_rounds/3054/results,/api/v1/events/857/result/6,,,,,,,,,,,2014-07-10_Chamonix_Speed_Women_Final.csv,2014-07-10_Chamonix_Speed_Women_Final.csv,2014/2014-07-10_Chamonix_Speed_Women_Final.csv,,False,9.25,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Kaplina Iuliia,RUS,2.0,8.11,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Krasavina Mariia,RUS,1.0,8.05,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Kolokovska Anna,UKR,20.0,10.84,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Mckeehan Grace,USA,19.0,10.74,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Buczek Klaudia,POL,18.0,10.39,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Zakharova Margaryta,UKR,17.0,10.02,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Brozek Anna,POL,16.0,10.01,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Mattioli Erika,ITA,21.0,10.99,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Marsanova Margarita,USA,22.0,11.07,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Rojas Andrea,ECU,23.0,11.32,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Mejia  Nicole,ECU,25.0,11.45,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Gallucci Teresa,ITA,26.0,12.21,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Romero Marisa,USA,27.0,12.24,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Casellato Ginevra,ITA,28.0,13.47,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Rosero Carolina,ECU,29.0,16.61,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Chudziak Patrycja,POL,15.0,9.72,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Randi Giorgia,ITA,24.0,11.43,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Lugovenko Yana,UKR,10.0,8.98,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Marenych Alla,UKR,9.0,8.82,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Gaidamakina Alina,RUS,8.0,8.53,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Rudzinska Aleksandra,POL,7.0,8.48,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Tsyganova Anna,RUS,5.0,8.44,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Jaubert Anouck,FRA,3.0,8.28,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Levochkina  Yuliya,RUS,4.0,8.39,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Ropek Edyta,POL,5.0,8.44,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Prokopiuk Monika,POL,11.0,9.28,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Lach Nina,AUT,12.0,9.54,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Motovilova Svetlana,RUS,14.0,9.67,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Qualification,2014-08-30,/api/v1/category_rounds/3076/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Qualification.csv,2014-08-30_Arco_Speed_Women_Qualification.csv,2014/2014-08-30_Arco_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Jaubert Anouck,,1.0,7.95,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Final,2014-08-30,/api/v1/category_rounds/3077/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Final.csv,2014-08-30_Arco_Speed_Women_Final.csv,2014/2014-08-30_Arco_Speed_Women_Final.csv,,True,8.72,True,8.53,True,8.33,True,7.95,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
Levochkina  Yuliya,,2.0,8.39,IFSC Climbing Worldcup (S) - Arco (ITA) 2014 ,861,2014,Arco,Speed,Women,Final,2014-08-30,/api/v1/category_rounds/3077/results,/api/v1/events/861/result/6,,,,,,,,,,,2014-08-30_Arco_Speed_Women_Final.csv,2014-08-30_Arco_Speed_Women_Final.csv,2014/2014-08-30_Arco_Speed_Women_Final.csv,,True,8.72,True,8.51,True,8.3,False,8.39,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_IFSC_Time_2009-2025
