name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Brazinova Stanislava,CZE,12.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Likhova Svetlana,RUS,10.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Inozemtseva Yulia,RUS,9.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Winkler Susan,GER,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Pashennik Nataliy,RUS,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Laffont Isabelle,FRA,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Gronkiewicz-Marcisz Iwona,POL,5.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Ovtchinnikova Elena,USA,4.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Piszczek Renata,POL,1.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
Piratinskaya Mayya,RUS,11.0,,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6,,,,,,,,,,,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993-04-01_Frankfurt_Speed_Women_no-round.csv,1993/1993-04-01_Frankfurt_Speed_Women_no-round.csv,,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Speed_UIAA_Legacy_1991-2006
