name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Lehmann Sascha,SUI,1,2.24,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,TOP,TOP,2020-11-21_Moscow_Lead_Men_Qualification.csv
Puman Hannes,SWE,1,2.24,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,TOP,TOP,2020-11-21_Moscow_Lead_Men_Qualification.csv
Fakirianov Dmitrii,RUS,3,3.32,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,TOP,34+,2020-11-21_Moscow_Lead_Men_Qualification.csv
Marcus Nimrod,ISR,4,3.87,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,37+,TOP,2020-11-21_Moscow_Lead_Men_Qualification.csv
Shemla Yuval,ISR,4,3.87,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,37+,TOP,2020-11-21_Moscow_Lead_Men_Qualification.csv
Stranik Martin,CZE,6,6.48,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,37+,34,2020-11-21_Moscow_Lead_Men_Qualification.csv
Peharc Anze,SLO,7,8.94,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,36+,33+,2020-11-21_Moscow_Lead_Men_Qualification.csv
Konecny Jakub,CZE,8,9.0,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,37+,32+,2020-11-21_Moscow_Lead_Men_Qualification.csv
Shevchenko Vladislav,RUS,8,9.0,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,37+,32+,2020-11-21_Moscow_Lead_Men_Qualification.csv
Bosi William,GBR,10,9.53,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Lead,Men,Qualification,2020-11-21,/api/v1/category_rounds/6010/results,/api/v1/events/1166/result/1,33+,34+,2020-11-21_Moscow_Lead_Men_Qualification.csv
