name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Meshkova Viktoriia,RUS,1,4T4z 6 5,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,1,1,2,1,1,1,2,2
Caulier Chloe,BEL,2,4T4z 6 6,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,1,1,1,1,1,1,3,3
Gejo Stasa,SRB,3,2T4z 4 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,X,1,1,1,X,1,3,1
Dörffel Lucia,GER,4,2T3z 3 3,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,2,1,1,1,X,1,X,X
Bestvater Alma,GER,5,1T4z 2 9,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,2,1,X,1,X,1,X,6
Hönig Afra,GER,6,1T3z 4 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Final,2020-11-21,/api/v1/category_rounds/6227/results,/api/v1/events/1166/result/7,X,1,4,1,X,2,X,X
