name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Caulier Chloe,BEL,1.0,4T5z 7 7,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,2,1,X,1,1,1,3,3,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Adamovska Eliska,CZE,2.0,4T5z 11 11,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,1,1,X,2,2,1,7,6,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Gejo Stasa,SRB,3.0,4T4z 11 6,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,1,1,X,X,3,1,6,3,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Klingler Petra,SUI,4.0,3T5z 3 5,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,1,1,X,1,X,1,1,1,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Kipriianova Ekaterina,RUS,5.0,3T5z 5 10,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,1,1,X,1,X,5,2,1,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Meul Hannah,GER,6.0,3T5z 9 8,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,3,1,X,3,X,1,5,2,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Dörffel Lucia,GER,7.0,3T4z 3 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,1,1,X,X,1,1,X,1,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Meshkova Viktoriia,RUS,8.0,3T4z 10 10,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,2,1,X,X,X,1,7,7,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Kerem Ayala,ISR,9.0,3T4z 12 13,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,3,3,X,X,X,1,7,7,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Hönig Afra,GER,10.0,2T5z 5 11,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,3,X,2,X,1,4,4,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Krasovskaia Elena,RUS,11.0,2T4z 4 5,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,1,X,X,3,1,X,2,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Bestvater Alma,GER,12.0,2T4z 4 10,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,2,1,X,X,X,2,X,5,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Zaikina Anna,RUS,13.0,2T4z 6 7,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,3,3,3,2,X,1,X,1,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Taub Yael,ISR,14.0,1T5z 3 17,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,3,3,X,1,X,2,X,2,X,9,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Janosova Marketa,CZE,15.0,1T4z 1 10,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,1,X,5,X,3,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Kuzmenko Irina,RUS,16.0,1T4z 1 11,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,7,X,1,X,2,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Piccini Vana,CRO,17.0,1T4z 2 14,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,X,5,X,X,X,1,X,6,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Thompson-Smith Molly,GBR,18.0,1T4z 4 16,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,4,4,X,7,X,1,X,4,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Kalucka Aleksandra,POL,19.0,1T4z 5 14,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,X,X,X,4,X,5,X,2,5,3,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Bulenová Eliška,CZE,20.0,1T4z 7 20,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,7,7,X,4,X,X,X,3,X,6,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Kalucka Natalia,POL,21.0,1T4z 9 28,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,9,9,X,X,X,7,X,7,X,5,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Smetanova Michaela,CZE,22.0,1T3z 1 3,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,1,X,X,X,1,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Michalkova Vanda,SVK,23.0,1T3z 1 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,1,1,X,2,X,X,X,1,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Potapova Nika,UKR,24.0,1T3z 2 6,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,X,1,X,X,X,3,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
Yohai Naama,ISR,25.0,1T3z 2 9,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Qualification,2020-11-21,/api/v1/category_rounds/6015/results,/api/v1/events/1166/result/7,2,2,X,X,X,6,X,1,X,X,2020-11-21_Moscow_Boulder_Women_Qualification.csv
