name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Meshkova Viktoriia,RUS,1.0,3T4z 6 6,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,2,1,3,1,X,3,1,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Caulier Chloe,BEL,2.0,3T4z 7 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,1,4,1,2,1,1,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,3.0,2T4z 3 5,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,1,1,1,X,2,2,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Dörffel Lucia,GER,4.0,2T4z 3 7,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,2,2,1,X,3,1,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Bestvater Alma,GER,5.0,2T4z 5 7,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,2,3,2,X,2,2,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Hönig Afra,GER,6.0,2T4z 7 13,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,2,3,2,X,5,4,4,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Bulenová Eliška,CZE,7.0,2T4z 8 14,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,6,4,1,X,3,4,4,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Kipriianova Ekaterina,RUS,8.0,2T3z 2 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,2,1,1,X,X,1,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Krasovskaia Elena,RUS,9.0,2T3z 4 8,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,1,1,3,1,X,X,X,6,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
Kerem Ayala,ISR,10.0,2T3z 5 4,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Boulder,Women,Semi-Final,2020-11-21,/api/v1/category_rounds/6225/results,/api/v1/events/1166/result/7,X,X,2,2,X,1,3,1,2020-11-21_Moscow_Boulder_Women_Semi-Final.csv
