name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Erbesfield Robyn,USA,1,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Richer Natalie,FRA,2,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Guyon Laurence,FRA,3,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Sansoz Liv,FRA,4,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Butler Felicity,GBR,5,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Cufar Martina,SLO,6,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Ovtchinnikova Elena,USA,7,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Guy Naomi,GBR,8,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Lukancic Metka,SLO,9,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Sarkany Muriel,BEL,9,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Striecks Angela,GER,11,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Patissier Isabelle,FRA,12,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Schlemmer Tamara,GER,13,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Iovane Luisa,ITA,14,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Uhden Marietta,GER,14,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Guillet Marie,FRA,16,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Axon Mia,USA,17,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Inozemtseva Yulia,RUS,17,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Kleonova Marina,RUS,19,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Pearsons Silvia,GBR,20,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Kavoussi Karin,AUT,21,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Raybaud Nanette,FRA,21,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Hilly Margaux,FRA,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Osius Alison,USA,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Piratinskaya Mayya,RUS,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Piszczek Renata,POL,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Presson Shelly,USA,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Ruyga Tatiana,RUS,23,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Avezou Cecile,FRA,29,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Jenkins Ruth,GBR,30,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Killen Sian,GBR,31,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Palle Isabelle,FRA,31,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Stranska Barbara,CZE,31,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Bereciartu Urruzola Josune,ESP,34,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Magog Karin,GBR,35,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Piat Marie-Annick,FRA,35,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Sodhi Dalvinder,GBR,35,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Prickett Eve,GBR,38,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Arran Anne,GBR,39,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
Vallet Catherine,FRA,39,,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,1994-11-25,/api/v1/events/138/result/5
