name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Erbesfield Robyn,USA,1,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Ovtchinnikova Elena,USA,2,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Patissier Isabelle,FRA,3,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Inozemtseva Yulia,RUS,4,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Guillet Marie,FRA,5,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Sansoz Liv,FRA,6,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Raybaud Nanette,FRA,7,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Bibik Olga,RUS,8,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Chereshneva Venera,RUS,9,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Richer Natalie,FRA,10,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Striecks Angela,GER,10,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Kavoussi Karin,AUT,12,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Sarkany Muriel,BEL,12,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Presson Shelly,USA,14,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Vallet Catherine,FRA,15,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Jenkins Ruth,GBR,16,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Linhartova Eva,CZE,17,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Pashennik Nataliy,RUS,18,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Piszczek Renata,POL,19,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Guy Naomi,GBR,20,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Perlova Nataliya,UKR,21,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Churbanova Galina,KAZ,22,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Cufar Martina,SLO,23,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Uhden Marietta,GER,23,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Bagenova Natalia,RUS,25,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Choumilova Elena,RUS,25,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Schlemmer Tamara,GER,25,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Sutkina Svetlana,RUS,25,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Tsiparsone Baiba,LAT,25,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Illy Elizabeth,AUS,30,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Zadvornih Marie,KAZ,30,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Semenova Tatiana,RUS,32,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Butler Felicity,GBR,33,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Panfyorova Margarita,UKR,34,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Posarlie-Croitoru Elena,ROU,35,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Lichtina Marina,KAZ,36,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Piat Marie-Annick,FRA,36,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Agapova Galina,RUS,38,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Kleonova Marina,RUS,38,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Lukancic Metka,SLO,38,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Iovane Luisa,ITA,41,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Chkadua Katarina,GEO,42,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Dolgovyzova Helen,KAZ,42,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Fitzpatrick Silvia,GBR,44,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
Pazuk Maria,UZB,44,,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,1994-04-28,/api/v1/events/135/result/5,1994-04-28_Moscow_Lead_Women_no-round.csv
