name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Lombard François,FRA,1,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Mazuer Fabien,FRA,2,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Brenna Cristian,ITA,3,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Rakhmetov Salavat,RUS,4,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Chevieux Elie,SUI,5,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Tribout Jean-Baptiste,FRA,6,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Vickers Ian,GBR,6,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Coffy François,FRA,8,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Cabane Rafael,FRA,9,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Kazbekov Serik,UKR,9,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Petit François,FRA,9,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Pons Pedro,ESP,9,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
Giupponi Luca,ITA,13,,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,1994-11-17,/api/v1/events/137/result/1
