name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Susanti Rahayu Aries,,1,7.51,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,8.08,True,7.78,True,8.35,True,7.51,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Timofeeva Elena,,2,9.01,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,7.92,True,8.43,True,WILDCARD,False,9.01,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Lestari Puji,,3,8.10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,7.92,True,7.92,False,FALSE START,,,True,8.109,2018-05-05_Chongqing_Speed_Women_Final.csv
Tsyganova Anna,,4,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,8.32,True,7.92,False,9.83,,,False,FALL,2018-05-05_Chongqing_Speed_Women_Final.csv
He CuiLian,,5,7.94,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,8.34,False,7.94,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Remizova Elena,,6,8.07,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,8.72,False,8.07,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Agustina Sari,,7,8.17,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,8.13,False,8.17,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Jaubert Anouck,,8,9.40,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,True,7.9,False,9.4,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Krasavina Mariia,,9,8.02,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.029,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
IQAMAH NURUL,,10,8.25,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.25,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Andrier Victoire,,11,8.53,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.53,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,,12,8.57,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.57,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
SONG YiLing,,13,8.80,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.8,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Buczek Klaudia,,14,8.92,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,8.92,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Brozek Anna,,15,9.35,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,9.35,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
Kaplina Iuliia,,16,10.13,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Speed,Women,Final,2018-05-05,/api/v1/category_rounds/4936/results,/api/v1/events/1049/result/6,False,10.13,,,,,,,,,2018-05-05_Chongqing_Speed_Women_Final.csv
