name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,Top,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,Top,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Pilz Jessica,AUT,2,44+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,44+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,3,43,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,43,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Buhrfeind Claire,USA,4,41+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,41+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,5,40,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,40,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Hily Manon,FRA,6,37+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,37+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Kazbekova Ievgeniia,UKR,7,37,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,37,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,8,37,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,37,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Kalan Tjasa,SLO,9,34+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,34+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,10,34+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,34+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Hafsaas Tina Johnsen,NOR,11,33+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,33+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Gejo Stasa,SRB,12,33+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,33+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Onoe Aya,JPN,13,33+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,33+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Chanourdie Julia,FRA,14,32+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,32+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Doumont Heloïse,BEL,15,31,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,31,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Kotake Mei,JPN,16,30+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,30+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Koller Anne-Sophie,SUI,17,30+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,30+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,18,28+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,28+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Schubert Hannah,AUT,19,26+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Choong Katherine,SUI,20,26+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Rogora Laura,ITA,21,26,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Shiraishi Ashima,USA,21,26,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Hiroshige Yuki,JPN,23,26,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Kups Ida,POL,24,26,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Raboutou Brooke,USA,25,26,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,26,2018-07-27_Arco_Lead_Women_Semi-Final.csv
Kadic Katja,SLO,26,25+,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Semi-Final,2018-07-27,/api/v1/category_rounds/4991/results,/api/v1/events/1056/result/5,25+,2018-07-27_Arco_Lead_Women_Semi-Final.csv
