name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Garnbret Janja,SLO,1,3T3z 3 3,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,1,1,1,1,X,X,1,1,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,2,3T3z 10 9,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,5,4,4,4,X,X,1,1,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,3,2T3z 4 7,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,4,2,2,X,X,2,1,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Pilz Jessica,AUT,4,2T3z 7 15,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,8,3,3,X,X,4,4,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,5,2T3z 8 9,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,6,4,2,2,X,X,X,3,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,6,2T3z 10 25,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,15,1,1,X,X,9,9,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,7,2T2z 7 7,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,4,4,3,3,X,X,X,X,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,8,2T2z 8 7,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,X,5,5,X,X,3,2,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,9,2T2z 11 8,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,6,3,X,X,X,X,5,5,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Hayes Margo,USA,10,1T3z 2 10,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,5,2,2,X,X,X,3,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Slaney Hannah,GBR,11,1T3z 6 16,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,9,6,6,X,X,X,1,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,12,1T2z 4 9,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,5,4,4,X,X,X,X,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
Yip Alannah,CAN,13,1T2z 6 8,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Boulder,Women,Semi-Final,2018-09-06,/api/v1/category_rounds/5034/results,/api/v1/events/1061/result/7,X,X,6,6,X,X,X,2,2018-09-06_Innsbruck_Boulder_Women_Semi-Final.csv
