name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Gibert Fanny,FRA,1,5T5z 6 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,1,1,1,1,1,1,1,1
Noguchi Akiyo,JPN,1,5T5z 6 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,1,1,1,1,1,1,2,1
Garnbret Janja,SLO,2,5T5z 7 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,2,1,1,1,1,1,2,1
Nonaka Miho,JPN,2,5T5z 7 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,1,1,1,1,2,2,1,1
Gejo Stasa,SRB,3,5T5z 10 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,2,2,2,2,1,1,3,1
Klingler Petra,SUI,3,5T5z 9 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,1,1,3,1,2,2,2,1
Krampl Mia,SLO,4,4T5z 5 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,1,1,1,1,2,2,X,2
Pilz Jessica,AUT,4,4T5z 6 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,1,1,1,1,2,2,X,1
Coxsey Shauna,GBR,5,4T5z 7 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,1,1,1,1,X,1,3,1
Kikuchi Saki,JPN,5,4T5z 7 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,4,2,2,1,1,3,3
Ito Futaba,JPN,6,4T5z 7 12,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,7,2,2,1,1,3,1
Kiesgen Lilli ,GER,6,3T5z 3 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,1,1,X,3,X,1,1,1
Caulier Chloe,BEL,7,3T5z 3 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,4,1,1,1,1,X,1
Sa Sol,KOR,7,3T5z 3 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,3,1,1,1,1,X,2
Schwaiger Berit,AUT,7,3T5z 4 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,2,2,X,3,1,1,X,1
Sandoz Mélanie,FRA,8,3T5z 7 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,2,2,X,1,X,3,3,1
Kadic Katja,SLO,9,3T5z 4 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,2,2,1,1,X,1,X,1
Krasovskaia Elena,RUS,9,3T5z 7 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,3,1,1,1,X,5,X,1,3,3
Posch Katharina,AUT,10,3T4z 12 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,5,2,5,5,X,X,2,1,X,3
Sterrer Franziska,AUT,10,3T5z 5 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,3,1,X,1,1,1,X,2,1,1
Kipriianova Ekaterina,RUS,11,3T5z 6 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,3,1,2,2,X,2,X,1
Markovic Mina,SLO,11,2T5z 3 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,X,1,1,1,X,3,X,3,2,1
Bestvater Alma,GER,12,2T5z 4 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,2,1,2,2,X,1,X,1,X,1
Lee Hung Ying,TPE,12,3T5z 6 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,1,4,4,1,1,X,1
Andre Charlotte,FRA,13,2T5z 8 13,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,X,1,4,3,X,1,X,6,4,2
Kazbekova Ievgeniia,UKR,13,3T5z 8 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,3,2,1,X,1,5,2
Blair-Coyle Sierra,USA,14,3T4z 8 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,1,2,2,X,X,5,1
Schubert Hannah,AUT,14,2T4z 2 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,X,2,1,1,X,X,X,3,1,1
Aguado Valentina,ARG,15,2T4z 2 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,1,1,X,5,X,1,X,X
Chanourdie Julia,FRA,15,2T5z 2 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,1,1,1,X,1,X,1
Nakamura Mao,JPN,16,2T4z 4 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,X,3,2,2,X,5,X,X,2,1
Shemulinkina  Tatiana,RUS,16,2T5z 3 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,1,1,X,6,2,2,X,1,X,1
Rekabi Elnaz,IRI,17,2T5z 9 12,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,5,1,X,3,4,4,X,2,X,2
Stotz Rebekka,SUI,17,2T4z 6 4,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,5,1,1,1,X,X,X,1,X,1
Evgeneva Anastasiia,RUS,18,2T4z 7 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Women,Qualification,2018-04-21,/api/v1/category_rounds/4922/results,/api/v1/events/1048/result/7,5,1,2,2,X,X,X,1,X,3
