name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Mawem Bassa,,1,5.60,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,5.88,True,WILDCARD,True,5.82,True,5.6,,
ASPAR ASPAR,,2,5.62,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,7.55,True,5.71,True,5.56,False,5.62,,
Alipour Shenazandifard Reza,,3,7.60,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,6.07,True,5.86,False,5.67,,,True,7.6
Timofeev Dmitrii,,4,FALL,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,6.01,True,5.76,False,8.88,,,False,FALL
Deulin Vladislav,,5,5.95,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,5.9,False,5.95,,,,,,
Zhong QiXin,,6,5.97,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,6.04,False,5.97,,,,,,
Li JinXin,,7,6.75,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,6.07,False,6.75,,,,,,
MUHAMMAD FAJRI ALFIAN,,8,FALSE START,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,True,5.95,False,FALSE START,,,,,,
Sabri Sabri,,9,5.97,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,5.97,,,,,,,,
LEONARDO VEDDRIQ,,10,6.05,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,6.05,,,,,,,,
Zodda Gian Luca,,11,6.27,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,6.27,,,,,,,,
Moro Guillaume,,12,6.56,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,6.56,,,,,,,,
Shilov Aleksandr,,13,7.43,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,7.43,,,,,,,,
Boldyrev Danyil,,14,8.53,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,8.53,,,,,,,,
Fossali Ludovico,,15,FALL,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,FALL,,,,,,,,
LIN PengHui,,16,FALL,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",1060,2018,Xiamen,Speed,Men,Final,2018-10-27,/api/v1/category_rounds/5029/results,/api/v1/events/1060/result/2,False,FALL,,,,,,,,
