name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Desgranges Romain,FRA,1,Top 1. | Top 1. [3.16],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,Top,Top,2018-07-06_Villars_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,1,Top 1. | Top 1. [3.16],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,Top,Top,2018-07-06_Villars_Lead_Men_Qualification.csv
Hada Yuki,JPN,3,39+ 5. | 31+ 9. [8.44],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,39+,31+,2018-07-06_Villars_Lead_Men_Qualification.csv
Ogata Yoshiyuki,JPN,4,39+ 5. | 29+ 11. [9.08],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,39+,29+,2018-07-06_Villars_Lead_Men_Qualification.csv
Narasaki Tomoa,JPN,5,35 21. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,35,Top,2018-07-06_Villars_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,6,38+ 11. | 33+ 8. [9.59],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,38+,33+,2018-07-06_Villars_Lead_Men_Qualification.csv
Skofic Domen,SLO,7,39+ 5. | 28+ 12. [10.06],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,39+,28+,2018-07-06_Villars_Lead_Men_Qualification.csv
Schubert Jakob,AUT,8,34+ 25. | Top 1. [10.20],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,34+,Top,2018-07-06_Villars_Lead_Men_Qualification.csv
Rudigier Max,AUT,9,Top 1. | 21+ 45. [10.95],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,Top,21+,2018-07-06_Villars_Lead_Men_Qualification.csv
KIM Hanwool,KOR,10,32+ 36. | Top 1. [12.57],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Men,Qualification,2018-07-06,/api/v1/category_rounds/4969/results,/api/v1/events/1053/result/1,32+,Top,2018-07-06_Villars_Lead_Men_Qualification.csv
