name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,Top 1. | Top 1. [3.35],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,Top,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [3.35],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,Top,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,1,Top 1. | Top 1. [3.35],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,Top,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Pilz Jessica,AUT,1,Top 1. | Top 1. [3.35],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,Top,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,5,34+ 5. | Top 1. [5.20],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,34+,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Krampl Mia,SLO,5,34+ 5. | Top 1. [5.20],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,34+,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Hily Manon,FRA,7,29+ 9. | Top 1. [6.54],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,29+,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Schubert Hannah,AUT,8,34+ 5. | 32+ 12. [8.83],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,34+,32+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Hirano Natsumi,JPN,9,23+ 17. | Top 1. [8.87],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,23+,Top,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Schranz Christine,AUT,10,30+ 8. | 33 11. [9.38],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,30+,33,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Posch Katharina,AUT,11,28 11. | 33+ 9. [10.22],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,28,33+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Ito Futaba,JPN,12,29+ 9. | 32+ 12. [11.11],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,29+,32+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Kotake Mei,JPN,13,27+ 12. | 32+ 12. [12.75],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,27+,32+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Markovic Mina,SLO,14,23+ 17. | 33+ 9. [12.89],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,23+,33+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Kurita Miu,JPN,15,27+ 12. | 31+ 16. [14.58],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,27+,31+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Onoe Aya,JPN,16,26+ 14. | 32 15. [14.75],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,26+,32,2018-10-20_Wujiang_Lead_Women_Qualification.csv
Hafsaas Tina Johnsen,NOR,17,24+ 16. | 31+ 16. [16.49],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Women,Qualification,2018-10-20,/api/v1/category_rounds/5012/results,/api/v1/events/1059/result/5,24+,31+,2018-10-20_Wujiang_Lead_Women_Qualification.csv
