name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Megos Alexander,GER,1,Top 1. | Top 1. [4.18],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,Top,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [4.18],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,Top,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Potocar Luka,SLO,3,39+ 5. | Top 1. [7.00],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,39+,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Desgranges Romain,FRA,4,Top 1. | 36+ 22. [7.98],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,Top,36+,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Hada Yuki,JPN,5,38.5 11. | Top 1. [8.77],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,38.5,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Bailey Sean,USA,6,Top 1. | 35+ 33. [9.35],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,Top,35+,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,7,39+ 5. | 39+ 14. [10.07],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,39+,39+,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Avezou Sam,FRA,8,37+ 14. | Top 1. [13.10],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,37+,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Flohé Yannick,GER,8,37+ 14. | Top 1. [13.10],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,37+,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,8,37+ 14. | Top 1. [13.10],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",1054,2018,Chamonix,Lead,Men,Qualification,2018-07-11,/api/v1/category_rounds/4979/results,/api/v1/events/1054/result/1,37+,Top,2018-07-11_Chamonix_Lead_Men_Qualification.csv
