name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Rudzinska Aleksandra,POL,1,7.631,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,2,7.789,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Krasavina Mariia,RUS,3,7.887,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Kalucka Aleksandra,POL,4,7.935,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,5,7.944,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Brozek Anna,POL,6,7.990,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
SONG YiLing,CHN,6,7.990,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Ivanova Elizaveta,RUS,8,8.243,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,9,8.290,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Kaplina Iuliia,RUS,9,8.290,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Andrier Victoire,FRA,11,8.306,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Kalucka Natalia,POL,12,8.410,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Niu Di,CHN,12,8.410,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Barashchuk Ekaterina,RUS,14,8.436,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
He CuiLian,CHN,15,8.450,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Marenych Alla,UKR,16,8.452,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,17,8.477,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
NI MingWei,CHN,18,8.579,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
Lammer Laura,AUT,19,8.754,IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Speed,Women,Qualification,2018-09-06,/api/v1/category_rounds/5036/results,/api/v1/events/1061/result/6,2018-09-06_Innsbruck_Speed_Women_Qualification.csv
