name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chon Jongwon,KOR,1,5T5z 7 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,2,1,1,1,1,1,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,1,5T5z 7 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,1,1,1,1,2,1,2,2,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Khazanov Alex,ISR,2,5T5z 8 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,2,1,1,1,1,2,2,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,2,5T5z 7 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,1,1,1,1,2,2,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Ishimatsu Taisei,JPN,3,4T5z 5 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,1,1,1,1,1,X,5,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Sugimoto Rei,JPN,3,5T5z 9 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,1,1,1,2,2,2,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,4,4T5z 6 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,2,1,1,1,1,X,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Takata Tomoaki,JPN,4,5T5z 13 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,4,4,3,1,1,1,1,1,4,4,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Stranik Martin,CZE,5,5T5z 16 10,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,5,3,1,1,4,3,1,1,5,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Watabe Keita,JPN,5,4T5z 6 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,2,1,1,1,X,4,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Flohé Yannick,GER,6,4T5z 4 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,X,2,1,1,1,1,1,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Narasaki Tomoa,JPN,6,4T5z 7 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,1,1,2,2,X,3,2,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,7,4T5z 8 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,1,1,1,1,X,1,3,3,3,3,2018-04-21_Moscow_Boulder_Men_Qualification.csv
McColl Sean,CAN,7,4T5z 12 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,2,2,1,1,1,X,1,6,6,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Murai Ryuichi,JPN,8,4T5z 12 13,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,5,4,4,2,2,2,X,4,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Topishko Sergii,UKR,8,4T5z 10 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,1,4,4,X,1,2,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Collin Nicolas,BEL,9,4T5z 16 16,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,8,7,1,1,5,5,X,2,2,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Lopez Mateos Eric ,ESP,9,4T5z 14 17,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,8,8,2,2,2,2,2,2,X,3,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Harada Kai,JPN,10,4T4z 8 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,3,1,X,X,2,2,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Schröter Thilo Jeldrik,NOR,10,4T4z 10 9,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,3,3,2,2,3,3,X,X,2,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Vezonik Gregor,SLO,10,4T4z 8 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,2,2,X,X,3,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Levier Alban,FRA,11,4T4z 12 6,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,4,1,3,1,3,2,X,X,2,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Unger Simon,GER,12,4T4z 11 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,5,1,3,3,X,X,1,1,2,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Watanabe Kaito,JPN,12,4T4z 12 10,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,6,5,2,1,3,3,X,X,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Ogata Yoshiyuki,JPN,13,3T5z 4 10,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,1,1,1,X,2,X,5,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Rugens Rolands,LVA,13,3T5z 4 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,X,4,2,1,1,1,X,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Schubert Jakob,AUT,13,3T5z 4 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,1,X,3,1,1,X,2,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Inoue Yuji,JPN,14,3T5z 8 11,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,4,1,2,2,X,4,X,2,2,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Favre Nils,SUI,15,3T5z 4 10,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,X,3,2,2,1,1,X,3,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Piazza Riccardo,ITA,15,3T5z 8 12,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,4,1,2,2,X,5,X,3,2,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Pelorson Nicolas,FRA,16,3T4z 5 7,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,1,1,1,X,X,X,3,2,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Puman Hannes,SWE,16,3T4z 4 4,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,1,1,2,1,X,X,X,1,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Firnenburg David,GER,17,3T4z 4 5,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,X,1,1,1,2,2,X,X,1,1,2018-04-21_Moscow_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,17,3T4z 7 8,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",1048,2018,Moscow,Boulder,Men,Qualification,2018-04-21,/api/v1/category_rounds/4927/results,/api/v1/events/1048/result/3,2,2,3,3,X,1,X,X,2,2,2018-04-21_Moscow_Boulder_Men_Qualification.csv
