name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Inoue Yuji,JPN,1,4T4z 11 6,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,3,2,4,2,1,1,3,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Ogata Yoshiyuki,JPN,2,3T4z 5 7,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,3,2,X,3,1,1,1,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,3,3T4z 7 4,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,3,1,2,1,2,1,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Schubert Jakob,AUT,4,3T4z 9 5,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,5,1,X,2,1,1,3,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Mawem Mickael,FRA,5,3T3z 3 3,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,1,1,X,X,1,1,1,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Vezonik Gregor,SLO,6,2T4z 2 4,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,1,1,X,1,1,1,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Fujii Kokoro,JPN,7,2T4z 3 6,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,2,2,X,2,1,1,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,8,2T4z 3 11,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,5,X,3,2,2,1,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Narasaki Tomoa,JPN,9,2T4z 4 9,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,1,1,X,4,3,3,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Watabe Keita,JPN,9,2T4z 4 9,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,1,1,X,4,3,2,X,2,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Averdunk Alexander,GER,11,2T4z 5 7,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,3,1,X,2,2,1,X,3,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,12,2T4z 5 8,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,2,1,X,1,3,3,X,3,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Ishimatsu Taisei,JPN,13,1T4z 2 9,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,2,2,X,4,X,2,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Dornauer Alfons,AUT,14,1T3z 1 5,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,1,X,X,1,1,X,3,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,14,1T3z 1 5,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,1,1,X,X,X,3,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Cornu Manuel,FRA,16,1T3z 2 3,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,2,1,X,X,X,1,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Takata Tomoaki,JPN,17,1T3z 2 4,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,1,X,X,2,1,X,2,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,18,1T3z 2 9,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,3,X,X,2,1,X,5,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Hada Yuki,JPN,19,1T3z 3 6,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,2,X,X,3,3,X,1,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
Flohé Yannick,GER,20,1T3z 5 9,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,1057,2018,Munich,Boulder,Men,Semi-Final,2018-08-17,/api/v1/category_rounds/5004/results,/api/v1/events/1057/result/3,X,3,X,X,5,2,X,4,2018-08-17_Munich_Boulder_Men_Semi-Final.csv
