name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Moroni Gabriele,ITA,1,3T4z 5 6,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,2,1,2,2,X,2,1,1,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Narasaki Tomoa,JPN,2,3T4z 5 7,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,X,2,1,1,1,1,3,3,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,3,3T4z 5 10,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,1,1,3,3,X,5,1,1,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Harada Kai,JPN,4,3T4z 8 7,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,2,1,3,3,X,1,3,2,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Chon Jongwon,KOR,5,3T4z 8 9,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,X,3,1,1,3,1,4,4,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,6,3T4z 17 18,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,2,1,8,8,X,2,7,7,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Mawem Mickael,FRA,7,2T4z 3 4,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,X,1,1,1,X,1,2,1,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,8,2T4z 3 5,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,X,2,2,1,X,1,1,1,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Piccolruaz Michael,ITA,8,2T4z 3 5,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,1,1,2,2,X,1,X,1,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
Narasaki Meichi,JPN,10,2T3z 3 3,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 ,1051,2018,Tokyo,Boulder,Men,Semi-Final,2018-06-02,/api/v1/category_rounds/4956/results,/api/v1/events/1051/result/3,X,1,1,1,2,1,X,X,2018-06-02_Tokyo_Boulder_Men_Semi-Final.csv
