name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,4T4z 12 11,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,2,1,5,5,1,1,4,4,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,2,4T4z 13 12,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,2,1,6,6,1,1,4,4,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,3,3T4z 7 6,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,3,1,X,3,3,1,1,1,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Condie Kyra,USA,4,3T4z 10 12,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,2,2,3,3,X,2,5,5,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Färber Johanna,AUT,5,3T3z 10 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,3,1,X,X,4,1,3,3,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,6,3T3z 11 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,5,1,X,X,2,2,4,2,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,7,2T4z 3 18,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,1,1,X,6,2,1,X,10,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Panteleeva Iuliia,RUS,8,2T4z 5 6,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,3,1,X,1,X,2,2,2,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Kura Nanako,JPN,9,2T3z 4 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,2,1,X,X,X,2,2,2,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Kipriianova Ekaterina,RUS,10,1T4z 2 6,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,X,1,X,2,X,1,2,2,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
kajima Tomoko,JPN,11,1T4z 10 15,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,X,1,X,3,X,1,10,10,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Kotake Mei,JPN,11,1T4z 10 15,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,X,1,X,2,X,2,10,10,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Ito Futaba,JPN,13,1T3z 2 14,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,2,1,X,X,X,2,X,11,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,14,1T3z 5 12,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,X,2,X,X,X,5,5,5,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
Sugimura Saeko,JPN,15,1T3z 8 14,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Women,Semi-Final,2018-05-12,/api/v1/category_rounds/4943/results,/api/v1/events/1050/result/7,X,3,X,3,X,X,8,8,2018-05-12_Taian_Boulder_Women_Semi-Final.csv
