name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Jaubert Anouck,,1,7.62,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,8.01,True,7.85,True,7.64,True,7.62,,,2018-05-12_Taian_Speed_Women_Final.csv
Agustina Sari,,2,7.74,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,8.189,True,7.84,True,7.84,False,7.74,,,2018-05-12_Taian_Speed_Women_Final.csv
Susanti Rahayu Aries,,3,8.86,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,7.4,True,7.43,False,9.13,,,True,8.86,2018-05-12_Taian_Speed_Women_Final.csv
Brozek Anna,,4,9.17,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,8.55,True,8.15,False,9.32,,,False,9.17,2018-05-12_Taian_Speed_Women_Final.csv
Sarisson Aurelia,,5,8.10,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,7.82,False,8.1,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Tsyganova Anna,,6,8.21,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,8.05,False,8.21,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Krasavina Mariia,,7,8.24,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,7.91,False,8.24,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,,8,9.78,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,True,7.8,False,9.78,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Remizova Elena,,9,7.84,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,7.84,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Marenych Alla,,10,8.34,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,8.34,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
NI MingWei,,11,8.38,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,8.38,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
He CuiLian,,12,8.71,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,8.71,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Wellyanti Santi,,13,8.77,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,8.77,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Timofeeva Elena,,14,8.84,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,8.84,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Andrier Victoire,,15,9.04,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,9.04,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
Kaplina Iuliia,,16,FALL,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Final,2018-05-12,/api/v1/category_rounds/4946/results,/api/v1/events/1050/result/6,False,FALL,,,,,,,,,2018-05-12_Taian_Speed_Women_Final.csv
