name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Fujii Kokoro,JPN,1,5T5z 8 8,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,4,4,1,1,1,1,1,1
Murai Ryuichi,JPN,1,5T5z 9 8,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,2,2,1,1,2,2,2,2
Coleman Nathaniel,USA,2,5T5z 9 5,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,3,1,3,1,1,1,1,1
Kruder Jernej,SLO,2,4T5z 5 6,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,1,1,X,1,2,2,1,1
Ogata Yoshiyuki,JPN,3,5T5z 17 8,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,6,2,1,1,5,2,4,2
Sugimoto Rei,JPN,3,4T5z 5 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,1,1,X,2,1,1,2,2
Inoue Yuji,JPN,4,4T5z 9 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,2,2,X,1,4,2,1,1
Narasaki Tomoa,JPN,4,4T5z 4 5,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,X,1,1,1,1,1,1,1
Chon Jongwon,KOR,5,4T4z 8 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,X,X,1,1,3,2,3,3
Harada Kai,JPN,5,4T5z 7 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,X,3,1,1,1,1,3,1
Hada Yuki,JPN,6,4T5z 9 8,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,6,1,X,4,1,1,1,1,1,1
Mawem Mickael,FRA,6,3T5z 10 9,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,4,1,2,2,X,3,X,1,4,2
Hojer Jan,GER,7,3T5z 11 15,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,1,1,X,2,X,3,9,8
Rubtsov  Aleksei,RUS,7,4T5z 11 6,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,X,2,2,1,1,1,7,1
Bailey Sean,USA,8,3T5z 5 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,X,2,X,1,2,1,2,2
Khazanov Alex,ISR,8,3T4z 9 6,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,5,1,3,2,X,X,X,2,1,1
Takata Tomoaki,JPN,9,3T5z 7 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,3,1,X,1,1,1,X,2,3,2
Vezonik Gregor,SLO,9,2T5z 4 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,3,1,X,3,X,1,X,1,1,1
Roberts Aidan,GBR,10,2T5z 9 10,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,X,1,X,2,X,1,3,1,6,5
Weiler Elias,AUT,10,2T5z 3 7,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,X,2,1,1,X,1,X,2
Dohi Keita,JPN,11,1T5z 2 12,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,X,5,X,1,X,2,X,3
Lightner Kai,USA,11,2T4z 7 5,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,2,1,X,1,X,1,X,X,5,2
Topishko Sergii,UKR,12,1T4z 1 5,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,X,1,X,1,X,X,X,2,1,1
Wills Colin,USA,12,2T4z 12 13,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,1052,2018,Vail,Boulder,Men,Qualification,2018-06-08,/api/v1/category_rounds/4961/results,/api/v1/events/1052/result/3,1,1,X,2,X,2,X,X,11,8
