name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,Top 1. | Top 1. [1.22],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,Top,Top,2018-07-27_Arco_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,2,55 2. | Top 1. [1.73],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,55,Top,2018-07-27_Arco_Lead_Women_Qualification.csv
Pilz Jessica,AUT,3,48+ 3. | 40 5. [4.18],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,48+,40,2018-07-27_Arco_Lead_Women_Qualification.csv
Schubert Hannah,AUT,4,43 7. | 38 7. [7.25],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,43,38,2018-07-27_Arco_Lead_Women_Qualification.csv
Kotake Mei,JPN,5,44+ 5. | 35+ 11. [8.46],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,44+,35+,2018-07-27_Arco_Lead_Women_Qualification.csv
Buhrfeind Claire,USA,6,43 7. | 36 10. [8.66],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,43,36,2018-07-27_Arco_Lead_Women_Qualification.csv
Schranz Christine,AUT,6,28+ 16. | 44 3. [8.66],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,28+,44,2018-07-27_Arco_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,8,42+ 9. | 36+ 9. [9.00],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,42+,36+,2018-07-27_Arco_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,9,28+ 16. | 40+ 4. [10.00],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,28+,40+,2018-07-27_Arco_Lead_Women_Qualification.csv
Markovic Mina,SLO,10,48+ 3. | 25+ 28. [10.67],"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ",1056,2018,Arco,Lead,Women,Qualification,2018-07-27,/api/v1/category_rounds/4990/results,/api/v1/events/1056/result/5,48+,25+,2018-07-27_Arco_Lead_Women_Qualification.csv
