name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Nonaka Miho,JPN,1,4T4z 12 11,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,4,4,4,4,3,2,1,1,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,2,4T4z 12 12,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,2,2,2,2,1,1,7,7,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Pilz Jessica,AUT,3,2T3z 8 9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,1,7,7,1,1,X,X,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Kipriianova Ekaterina,RUS,4,1T4z 2 7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,2,2,X,2,X,1,X,2,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,5,1T4z 2 8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,2,2,2,X,1,X,3,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,6,1T4z 3 8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,3,3,2,X,2,X,1,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Caulier Chloe,BEL,7,1T4z 4 19,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,2,X,10,X,3,4,4,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,8,1T3z 1 7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,4,X,X,X,2,1,1,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Sandoz Mélanie,FRA,9,1T3z 3 12,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,4,X,5,X,X,3,3,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Lee Hung Ying,TPE,10,1T3z 7 17,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,X,7,7,X,2,X,8,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
Yip Alannah,CAN,11,0T4z 0 15,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Women,Semi-Final,2018-05-05,/api/v1/category_rounds/4933/results,/api/v1/events/1049/result/7,X,4,X,7,X,2,X,2,2018-05-05_Chongqing_Boulder_Women_Semi-Final.csv
