name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Kaplina Iuliia,RUS,1,7.670,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,2,7.680,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Susanti Rahayu Aries,INA,3,7.690,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Krasavina Mariia,RUS,4,7.890,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Agustina Sari,INA,5,8.020,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Sallsabillah Rajiah,INA,6,8.110,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Timofeeva Elena,RUS,7,8.120,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
He CuiLian,CHN,8,8.210,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,9,8.250,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,10,8.260,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Remizova Elena,RUS,11,8.280,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Andrier Victoire,FRA,12,8.370,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Marenych Alla,UKR,13,8.480,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
NI MingWei,CHN,14,8.500,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Wellyanti Santi,INA,15,8.570,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Brozek Anna,POL,16,8.600,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Ropek Edyta,POL,17,8.680,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Fleuret Elma,FRA,18,8.800,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Niu Di,CHN,18,8.800,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Kan Daria,RUS,20,8.890,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
SONG YiLing,CHN,21,8.920,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Nurul Iqomah,INA,22,9.110,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Lestari Puji,INA,22,9.110,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
PAN Xuhua,CHN,22,9.110,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
Mudji  Mulyani,INA,25,9.330,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Women,Qualification,2018-05-12,/api/v1/category_rounds/4945/results,/api/v1/events/1050/result/6,2018-05-12_Taian_Speed_Women_Qualification.csv
