name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Schubert Jakob,AUT,1,39+ 1. | Top 1. [1.58],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,39+,Top,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,2,36+ 3. | 33 5. [4.06],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,36+,33,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Desgranges Romain,FRA,3,37+ 2. | 32+ 7. [4.58],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,37+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Min Hyunbin,KOR,4,33+ 7. | Top 1. [5.12],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,Top,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Homma Taisei,JPN,5,35+ 4. | 32+ 7. [6.48],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,35+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Rudigier Max,AUT,6,29 18. | Top 1. [6.71],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,29,Top,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Shimizu Hiroto,JPN,7,27+ 20. | Top 1. [7.42],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,27+,Top,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,8,33+ 7. | 33 5. [7.60],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,33,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Skofic Domen,SLO,8,34+ 5. | 32+ 7. [7.60],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,34+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,8,34+ 5. | 32+ 7. [7.60],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,34+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,11,33+ 7. | 32+ 7. [10.50],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Hada Yuki,JPN,11,33+ 7. | 32+ 7. [10.50],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,11,33+ 7. | 32+ 7. [10.50],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Collin Nicolas,BEL,14,33+ 7. | 32 15. [12.96],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,32,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Qu HaiBin,CHN,14,32+ 16. | 32+ 7. [12.96],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,32+,32+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Nakano Minoru,JPN,16,33+ 7. | 31+ 18. [13.75],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,31+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
JonasMcRae Elan,CAN,17,33+ 7. | 24+ 22. [15.37],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33+,24+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Nakagami Taito,JPN,18,33 15. | 30+ 19. [16.88],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,33,30+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,19,28 19. | 32 15. [17.44],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,28,32,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Samoilov Fedir,UKR,20,27+ 20. | 32 15. [18.76],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,27+,32,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Ogata Yoshiyuki,JPN,21,32 17. | 26 21. [18.89],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,32,26,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Parma Georg,AUT,22,27+ 20. | 30 20. [20.98],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,27+,30,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Nishida Hidemasa,JPN,23,27+ 20. | 24+ 22. [22.25],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,27+,24+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Kuhnel Martin,USA,24,27+ 20. | 20 24. [22.98],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,27+,20,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Brosler John,USA,25,23+ 25. | 13 28. [26.46],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,23+,13,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Jo Wan Jae,KOR,26,18+ 26. | 13+ 25. [26.50],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,18+,13+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Muhammad Alfian,INA,26,18+ 26. | 13+ 25. [26.50],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,18+,13+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Doyle Aidan,CAN,28,17+ 29. | 13+ 25. [27.46],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,17+,13+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Septo Wibowo Siburian Pangeran,INA,29,18+ 26. | 12+ 29. [27.98],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,18+,12+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Jaelolo Aspar,INA,30,15+ 30. | 8+ 32. [30.98],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,15+,8+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Sabri Sabri,INA,31,15 31. | 10 31. [31.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,15,10,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Barraclough Brandon,CAN,32,9+ 34. | 11+ 30. [31.94],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,9+,11+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Dzienski Marcin,POL,33,10+ 32. | 5 34. [32.98],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,10+,5,2018-10-20_Wujiang_Lead_Men_Qualification.csv
Leonardo Veddriq,INA,34,10 33. | 5+ 33. [33.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ",1059,2018,Wujiang,Lead,Men,Qualification,2018-10-20,/api/v1/category_rounds/5016/results,/api/v1/events/1059/result/1,10,5+,2018-10-20_Wujiang_Lead_Men_Qualification.csv
