name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Noguchi Akiyo,JPN,1,Top 1. | Top 1. [1.73],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,Top,Top
Shiraishi Ashima,USA,2,Top 1. | 43 6. [3.87],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,Top,43
Garnbret Janja,SLO,3,41+ 9. | Top 1. [4.50],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,Top
Pilz Jessica,AUT,4,42+ 4. | 45+ 3. [4.58],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,42+,45+
Ito Futaba,JPN,5,42+ 4. | 43+ 5. [5.48],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,42+,43+
Kim Jain,KOR,6,Top 1. | 41+ 17. [6.16],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,Top,41+
Markovic Mina,SLO,7,41 19. | 45+ 3. [8.15],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41,45+
Hily Manon,FRA,8,42+ 4. | 42+ 10. [8.83],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,42+,42+
Verhoeven Anak,BEL,8,42+ 4. | 42+ 10. [8.83],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,42+,42+
Kalan Tjasa,SLO,10,41+ 9. | 43 6. [10.06],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,43
Koller Anne-Sophie,SUI,10,41+ 9. | 43 6. [10.06],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,43
Lukan Vita,SLO,10,41+ 9. | 43 6. [10.06],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,43
Chanourdie Julia,FRA,13,41+ 9. | 42+ 10. [13.25],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,42+
Hulliger Michelle,SUI,13,41+ 9. | 42+ 10. [13.25],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,42+
Schubert Hannah,AUT,13,41+ 9. | 42+ 10. [13.25],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,41+,42+
Hiroshige Yuki,JPN,16,42+ 4. | 37+ 28. [13.30],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",1053,2018,Villars,Lead,Women,Qualification,2018-07-06,/api/v1/category_rounds/4964/results,/api/v1/events/1053/result/5,42+,37+
