name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Fujii Kokoro,JPN,1,4T4z 8 4,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,1,3,1,2,1,1,1
Kruder Jernej,SLO,2,3T4z 5 7,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,4,1,1,3,1
Vezonik Gregor,SLO,3,3T4z 6 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,2,X,1,1,1,3,1
Khazanov Alex,ISR,4,3T4z 7 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,1,4,1,2,2
Sugimoto Rei,JPN,5,3T4z 7 9,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,3,2,X,3,2,2,2,2
Chon Jongwon,KOR,6,3T4z 10 12,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,3,3,X,2,6,6,1,1
Hojer Jan,GER,7,3T4z 12 9,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,2,4,3,7,3
Narasaki Tomoa,JPN,8,3T3z 3 3,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,X,1,1,1,1
Watabe Keita,JPN,9,3T3z 5 3,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,X,3,1,1,1
Takata Tomoaki,JPN,10,3T3z 8 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,1,X,X,1,1,5,3
Inoue Yuji,JPN,11,3T3z 12 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,6,1,X,X,2,2,4,2
Rubtsov  Aleksei,RUS,12,2T4z 2 7,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,4,X,1,1,1
Schubert Jakob,AUT,12,2T4z 2 7,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,1,X,4,1,1
Moroni Gabriele,ITA,14,2T4z 3 5,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,1,2,1,X,2
Ishimatsu Taisei,JPN,15,2T4z 6 7,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,1,1,X,3,X,1,5,2
Peharc Anze,SLO,16,2T4z 7 12,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,1,X,5,X,2,5,4
Phillips Nathan,GBR,17,2T4z 8 7,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,1,X,1,X,1,6,4
Ogata Yoshiyuki,JPN,18,2T3z 3 4,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,2,1,X,X,1,1,X,2
Murai Ryuichi,JPN,19,2T3z 9 4,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,5,2,X,X,X,1,4,1
McColl Sean,CAN,20,1T3z 4 8,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Boulder,Men,Semi-Final,2018-05-12,/api/v1/category_rounds/4948/results,/api/v1/events/1050/result/3,4,2,X,X,X,3,X,3
