name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,1. [1.41],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,1.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Pilz Jessica,AUT,1,1. [1.22],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,1.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Kim Jain,KOR,3,2. [1.94],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,2.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,3,2. [2.00],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,2.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,5,3. [2.74],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,3.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Shiraishi Ashima,USA,5,3. [2.83],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,3.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Schranz Christine,AUT,7,4. [4.00],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,4.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Schubert Hannah,AUT,7,4. [3.46],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,4.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,9,5. [7.75],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,5.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,9,5. [5.48],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,5.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Kotake Mei,JPN,11,6. [9.22],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,6.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Nonaka Miho,JPN,11,6. [8.31],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,6.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Choong Katherine,SUI,13,7. [8.66],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,7.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Rogora Laura,ITA,13,7. [8.66],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,7.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Sa Sol,KOR,13,7. [10.10],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,7.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Doumont Heloïse,BEL,16,8. [11.12],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,8.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Lettner Sandra,AUT,16,8. [11.12],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,8.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
Krampl Mia,SLO,18,9. [9.49],IFSC Climbing World Championships - Innsbruck (AUT) 2018,1061,2018,Innsbruck,Lead,Women,Qualification,2018-09-06,/api/v1/category_rounds/5030/results,/api/v1/events/1061/result/5,9.,2018-09-06_Innsbruck_Lead_Women_Qualification.csv
