name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Jaelolo Aspar,INA,1,5.690,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Mawem Bassa,FRA,2,5.820,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,3,5.890,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Shikov Aleksandr,RUS,3,5.890,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Sabri Sabri,INA,5,5.940,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Timofeev Dmitrii,RUS,6,5.990,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,7,6.060,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Muhammad Hinayah,INA,8,6.070,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Bogomolov Arsenii,RUS,9,6.140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Septo Wibowo Siburian Pangeran,INA,10,6.150,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Rindi Sufriyanto,INA,11,6.190,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,12,6.200,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Muhammad Alfian,INA,13,6.220,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Shilov Aleksandr,RUS,14,6.230,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Brosler John,USA,15,6.240,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
LIN PengHui,CHN,16,6.280,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Khabibullin Artem,RUS,17,6.310,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Abudzar Yulianto,INA,18,6.330,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Moro Guillaume,FRA,19,6.370,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Pavlenko Kostiantyn,UKR,20,6.390,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Deulin Vladislav,RUS,21,6.410,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Dzienski Marcin,POL,21,6.410,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
Li Guangfeng,CHN,23,6.430,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",1050,2018,Taian,Speed,Men,Qualification,2018-05-12,/api/v1/category_rounds/4950/results,/api/v1/events/1050/result/2,2018-05-12_Taian_Speed_Men_Qualification.csv
