name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
ROBERTS Toby,GBR,1.0,1.94,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,TOP,TOP,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
ANRAKU Sorato,JPN,2.0,2.74,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,TOP,47,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
YOSHIDA Satone,JPN,3.0,3.24,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,37+,TOP,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
GINÉS LÓPEZ Alberto,ESP,4.0,5.0,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,TOP,40+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
LEE Dohyun,KOR,5.0,5.61,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,37+,46+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
POTOCAR Luka,SLO,5.0,5.61,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,37+,46+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
SUZUKI Neo,JPN,7.0,6.42,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,TOP,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
VAN DUYSEN Hannes,BEL,8.0,7.0,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,37+,45+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
PLACCI Giovanni,ITA,9.0,9.67,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,35+,43+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
OMATA Shion,JPN,10.0,10.75,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,37+,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
FLOHÉ Yannick,GER,11.0,11.75,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,33,46,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
DUFFY Colin,USA,12.0,13.47,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,35+,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
AVEZOU Sam,FRA,13.0,16.75,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,33+,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
GRUPPER Jesse,USA,13.0,16.75,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,33+,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
PAN Yufei,CHN,13.0,16.75,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,33+,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
MEGOS Alexander,GER,16.0,19.2,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,35+,30+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
NAGEL Yannick,GER,17.0,19.48,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Men,Qualification,2025-07-11,/api/v1/category_rounds/9405/results,/api/v1/events/1414/result/1,33,39+,"2025-07-11_Chamonix, FRA_Lead_Men_Qualification.csv"
