name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
KELLY Piper,USA,17,7.261,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,DNF,7.261,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
SUNG Hanareum,KOR,18,7.268,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.422,7.268,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
ROMERO PÉREZ Leslie Adriana,ESP,19,7.28,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.287,8.047,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
CHUDZIAK Patrycja,POL,20,7.36,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.713,7.363,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
KOYAMATSU Ren,JPN,21,7.38,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.382,7.763,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
NURHIDAYAH Susan,INA,22,7.490,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.49,7.517,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
CURCIO Sophia,USA,23,7.491,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.723,7.491,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
ROTHFORK Isis,USA,24,7.53,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.531,10.212,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
ULZHABAYEVA Tamara,KAZ,25,7.61,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.613,8.73,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
FONTAINE Louise,FRA,26,7.66,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.722,7.665,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
HAYASHI Karin,JPN,27,7.67,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.672,7.79,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
MACIAS FERREIRA Valeria,MEX,28,7.70,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.188,7.702,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
FIORIO Agnese,ITA,29,7.71,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.8,7.714,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
Khalkevych Polina,UKR,30,7.73,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.559,7.736,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
BROZEK Anna,POL,31,7.74,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.972,7.746,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
MENG Shixue,CHN,32,7.81,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.541,7.815,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
KOCH Julia,GER,33,7.86,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.868,9.411,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
NAGL Johanna,AUT,34,7.90,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.907,8.557,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
TKACHOVA Daria,UKR,35,7.92,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,7.928,8.754,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
DARABIAN Mahya,IRI,36,8.05,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.663,8.051,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
STOKOWIEC Martyna,POL,37,8.19,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,11.499,8.199,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
BLACHNICKA Magdalena,POL,38,8.22,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.223,8.997,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
RIVEROS Anahí,CHI,39,8.38,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,10.182,8.384,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
LEBON Manon,FRA,40,8.56,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.569,DNF,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
BIBRO Natalia,POL,41,8.70,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.212,8.702,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
STROCCHI Sara,ITA,42,8.71,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.719,11.616,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
GEBERT Abby,NZL,43,8.77,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.772,8.775,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
BALARSHINA Anna,KAZ,44,8.87,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,8.879,11.43,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
HAMILTON Ava,GBR,45,9.09,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.731,9.094,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
PTAK Karolina,POL,46,9.21,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.445,9.216,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
RANGI Jorja,NZL,47,9.23,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.785,9.23,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
SZWED Maria,POL,48,9.42,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.428,11.532,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
KADEK Adi Asih,INA,49,9.67,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,9.679,10.95,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
HWANG Jimin,KOR,50,10.11,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,10.115,12.364,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
ROJAS Andrea,ECU,51,FALSE START (FALL),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Qualification,2025-07-05,/api/v1/category_rounds/9404/results,/api/v1/events/1413/result/6,DNS,DNF,"2025-07-05_Krakow, POL_Speed_Women_Qualification.csv"
