name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
BERTONE Max,FRA,12,44.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,2,X,4,1,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
SANO Daiki,JPN,12,44.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,5,1,X,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
MCARTHUR Hamish,GBR,14,44.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,6,4,X,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
LEMAIRE Adrien,FRA,15,44.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,X,X,1,4,1,X,4,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
ONDRA Adam,CZE,15,44.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,2,X,4,3,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
YAMAGUCHI Kento,JPN,17,39.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,2,X,1,X,1,X,4,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
LEMAGNER Thomas,FRA,18,39.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,4,X,1,X,3,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
POSCH Jan-Luca,AUT,19,29.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,1,X,2,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
ROBERTS Toby,GBR,20,29.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,6,X,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
REUSA Matteo,ITA,21,29.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,4,X,5,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
UZNIK Nicolai,AUT,22,29.0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,X,X,11,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
MILNE Maximillian,GBR,23,20.0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,X,X,1,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
COLLIN Nicolas,BEL,24,19.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,1,X,X,X,X,X,5,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
TRANDAFIR Lucas,GER,25,19.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,X,X,1,X,8,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
VON FREIER Lasse,GER,26,9.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,4,X,X,X,X,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
CLÉMENCE Julien,SUI,27,0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Semi-final,2025-06-06,/api/v1/category_rounds/10037/results,/api/v1/events/1410/result/3,X,X,X,X,X,X,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Semi-final.csv"
