name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
NURSAMSA Raharjati,INA,1,4.73 (AsR),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,6.362,True,5.01,True,4.834,True,4.738,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
KATIBIN Kiromal,INA,2,FALL,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,WILDCARD,True,4.961,True,4.799,False,FALL,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
OMASA Ryo,JPN,3,5.49,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.42,True,5.246,False,4.959,,,True,5.491,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
HAMMER Zach,USA,4,FALL,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.054,True,4.859,False,FALL,,,False,FALL,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
MAIMURATOV Amir,KAZ,5,FALL (4.99),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.073,False,FALL,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
CARMANNS Leander,GER,6,7.34 (5.01),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.012,False,7.347,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
ZURLONI Matteo,ITA,7,5.16 (5.11),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.129,False,5.168,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
ALIPOUR SHENAZANDIFARD Reza,IRI,8,5.16,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,True,5.165,False,5.163,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
KHAIBULLIN Rishat,KAZ,9,5.04,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,5.045,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
LONG Jianguo,CHN,10,6.00 (5.06),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,6.005,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
HOM Michael,USA,11,7.54 (5.09),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,7.542,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
YANG Jie,CHN,12,5.13 (5.12),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,5.134,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
LEONARDO Veddriq,INA,13,5.61 (5.16),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,5.612,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
FOSSALI Ludovico,ITA,14,12.55 (5.16),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,12.55,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
ALTYNBEKOV Beknur,KAZ,15,6.68 (5.17),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,6.688,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
CHU Shouhong,CHN,16,FALSE START (5.18),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Men,Final,2025-07-05,/api/v1/category_rounds/10093/results,/api/v1/events/1413/result/2,False,FALSE START,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Men_Final.csv"
