name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
SANDERS Annie,USA,1,84.5,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,5,5,X,1,1,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
MATSUFUJI Anon,JPN,2,68.6,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,7,7,X,5,X,5,1,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
TESIO Giorgia,ITA,3,68.4,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,5,5,X,9,X,4,2,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
GARNBRET Janja,SLO,4,60.0,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,X,X,1,1,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
NAKAMURA Mao,JPN,5,59.7,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,X,X,3,2,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
MORONI Camilla,ITA,6,59.2,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,4,4,X,X,X,4,3,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
BERTONE Oriane,FRA,7,54.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,1,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
SEKIKAWA Melody,JPN,8,54.4,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,6,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
AVEZOU Zélia,FRA,9,54.0,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,1,X,9,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
KEREM Ayala,ISR,10,53.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,X,6,X,6,X,1,2,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
DEBEVEC Katja,SLO,11,44.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,1,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
CALLIET Agathe,FRA,11,44.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,1,1,X,X,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
NONAKA Miho,JPN,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,2,X,X,X,1,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
EDWARDS Emma,GBR,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,1,X,X,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
SEO Chaehyun,KOR,13,44.8,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
BUCKLEY Jennifer Eucharia,SLO,16,44.7,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,3,X,X,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
MCNEICE Erin,GBR,16,44.7,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,3,3,X,X,X,2,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
ELHADJ MIMOUNE Selma,FRA,18,44.6,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,5,2,X,X,X,1,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
ABRIAT Lily,FRA,19,34.9,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,2,2,X,X,X,X,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
CLARK Adriene Akiko,USA,20,34.6,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,4,3,X,X,X,2,X,X,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
KOBETS Anastasiia,UKR,21,34.5,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,6,6,X,X,X,X,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
YOKOYAMA Sofya,SUI,22,29.3,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,X,2,X,7,X,X,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
Apel Anna Maria,GER,23,29.0,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,X,8,X,X,X,4,X,1,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
MURAKOSHI Kaho,JPN,24,24.3,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Boulder,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10120/results,/api/v1/events/1412/result/7,8,6,X,X,X,X,X,X,"2025-06-25_Innsbruck, AUT_Boulder_Women_Semi-final.csv"
