name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
SHI Xinyue,CHN,22,7.54,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,7.543,7.585,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
HAYASHI Karin,JPN,23,7.57,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,9.831,7.57,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
RANDI  Giulia,ITA,24,7.67,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.579,7.673,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
QALBI ARSYILAH Aninda,INA,25,7.75,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,7.75,8.444,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
BROZEK Anna,POL,26,7.84,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,10.465,7.849,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
TKACHOVA Daria,UKR,27,7.88,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,7.888,7.936,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
HWANG Jimin,KOR,28,7.90,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,7.905,8.126,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
AMANDA Narda Mutia,INA,29,7.95,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,7.952,8.499,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
ULZHABAYEVA Tamara,KAZ,30,7.98,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.025,7.987,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
KOCH Julia,GER,31,8.01,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.166,8.018,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
RUNNELS Liberty,USA,32,8.20,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.208,8.361,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
PI Yena,KOR,33,8.30,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.3,8.726,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
Syarifah Calidris Sabrina,INA,34,8.32,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,10.482,8.327,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
YUN Dasom,KOR,35,8.71,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,10.432,8.716,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
COLLI Beatrice,ITA,36,8.99,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,8.99,DNF,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
RANGI Jorja,NZL,37,9.56,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,9.564,10.06,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
HOLDER Aniya,RSA,38,9.58,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,9.583,9.898,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
OATES Tegwen,RSA,39,11.34,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,11.345,DNF,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
ZHANG Shaoqin,CHN,40,FALSE START (6863),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Qualification,2025-05-02,/api/v1/category_rounds/9390/results,/api/v1/events/1407/result/6,6.863,DNS,"2025-05-02_Bali, INA_Speed_Women_Qualification.csv"
